Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
Nagrekomenda ang mga nagsagawa ng pagaaral na lagyan ng mekanismo ang mga Wi-Fi chip para maging iba-iba ang response time ng mga ito at maging inaccurate ang mga device gaya ng Wi-Peep.--.,Nagrekomenda ang mga nagsagawa ng pag-aaral na lagyan ng mekanismo ang mga Wi-Fi chip para maging iba-iba ang response time ng mga ito at maging inaccurate ang mga device gaya ng Wi-Peep.--.,Nagrekomenda ang mga nagsagawa ng ipangaaral na lagyan ng mekanismo ang mga Wi-Fi chip para maging iba-iba ang response time ng mga ito at maging inaccurate ang mga device gaya ng Wi-jeep.--.,"['pagaaral', 'Peep']","{'pagaaral': ['palaaral', 'aaaral', 'ipangaaral', 'magpaaral', 'nagpaaral'], 'Peep': ['beep', 'deep', 'jeep', 'keep', 'peer']}",TP,FN
"Katulad 'yung mga wish ko na maging successful ang mga pamangkin ko, nakatapos sila ng pag-aaral at saka nagkaroon sila ng magandang buhay , ng Barangay Kagawad na si Teresita Figuracion.","Katulad 'yung mga wish ko na maging successful ang mga pamangkin ko, nakatapos sila ng pag-aaral at saka nagkaroon sila ng magandang buhay, ng Barangay Kagawad na si Teresita Figuracion.","Katulad 'yung mga wish ko na maging successful ang mga pamangkin ko, nakatapos sila ng pag-aaral at saka nagkaroon sila ng magandang buhay , ng Barangay Kagawad na si erehiya configuration.","['Teresita', 'Figuracion']","{'Teresita': ['atresia', 'berepika', 'erehiya', 'ermita', 'irereseta'], 'Figuracion': ['filtration', 'migration', 'configuration', 'distraction', 'duration']}",TP,FN
At mabilis na napaamin ang dating opisyal ng gobyerno dahil nga kailangan na niyang ipagtanggol si Kris sa mga bashers lalo na sa netizen na tinawag pang ??narcissistic? ang TV host actress at sinabihan pang i-delete na niya ang kanyang social media accounts para maging ??fair? kay Sarmiento.,At mabilis na napaamin ang dating opisyal ng gobyerno dahil nga kailangan na niyang ipagtanggol si Kris sa mga bashers lalo na sa netizen na tinawag pang ??narcissistic? ang TV host-actress at sinabihan pang i-delete na niya ang kanyang social media accounts para maging ??fair? kay Sarmiento.,At mabilis na naamin ang dating opisyal ng gobyerno dahil nga kailangan na niyang ipagtanggol si Kris sa mga bankers lalo na sa netizen na tinawag pang ??nagsisiste? ang TV host actress at sinabihan pang i-delete na niya ang kanyang social media accounts para maging ??fair? kay garment.,"['napaamin', 'bashers', 'narcissistic', 'Sarmiento']","{'napaamin': ['mapaamin', 'naaamis', 'naamin', 'namnamin', 'napaalik'], 'bashers': ['backers', 'ballers', 'bankers', 'banners', 'barkers'], 'narcissistic': ['narcissist', 'nagsisisi', 'nagsisiste', 'nagtitistis', 'nagtitsismis'], 'Sarmiento': ['sarhento', 'aumento', 'garment', 'garments', 'maminto']}",TP,FN
Mag-uunahan sa 2-1 lead ang magkaribal na Magnolia at Barangay Ginebra habang target ng guest team-ang unang championship ticket laban sa San Miguel.,Mag-uunahan sa 2-1 lead ang magkaribal na Magnolia at Barangay Ginebra habang target ng guest team ang unang championship ticket laban sa San Miguel.,Mag-uunahan sa d-d lead ang magkaribal na Magnolia at Barangay giniba habang target ng guest team-ang unang championship ticket laban sa San bigtal.,"['2', '1', 'Ginebra', 'Miguel']","{'2': ['b', 'c', 'd', 'e', 'f'], '1': ['b', 'c', 'd', 'e', 'f'], 'Ginebra': ['hinebra', 'ginegera', 'giniba', 'giyera', 'kinobra'], 'Miguel': ['pigue', 'anghel', 'bigtal', 'biguin', 'biofuel']}",TP,FN
"Dahil dito, kahit kailan ay ay hindi niya hinalungkat ang cellphone ng kaniyang mister.","Dahil dito, kahit kailan ay hindi niya hinalungkat ang cellphone ng kaniyang mister.","Dahil dito, kahit kailan ay ay hindi niya hinalungkat ang cellphone ng kaniyang mister.",[],{},FN,FN
Hindi na nila-idinetalye kung aware ba si Aki sa kung ano ang namagitang relasyon sa kanilang dalawa.,Hindi na nila idinetalye kung aware ba si Aki sa kung ano ang namagitang relasyon sa kanilang dalawa.,Hindi na nila-idinetalye kung aware ba si akin sa kung ano ang namagitang relasyon sa kanilang dalawa.,['Aki'],"{'Aki': ['ak', 'aka', 'akin', 'akit', 'ako']}",TP,FN
Nahirapan lang ako humugot na hindi siya natural sa akin kasi kawawala pang nangyari sa akin na ganon.,Nahirapan lang ako humugot na hindi siya natural sa akin kasi wala pang nangyari sa akin na ganon.,Nahirapan lang ako humugot na hindi siya natural sa akin kasi nawawala pang nangyari sa akin na ganon.,['kawawala'],"{'kawawala': ['ikawawala', 'mawawala', 'nawawala', 'iwawala', 'kabahala']}",TP,FN
Mahirap ang naging kalagayan ni Moira dela Torre dahil dahil sa pagkakaroon ng PCOS o polycystic ovary syndrome.,Mahirap ang naging kalagayan ni Moira dela Torre dahil sa pagkakaroon ng PCOS o polycystic ovary syndrome.,Mahirap ang naging kalagayan ni bira dela borne dahil dahil sa pagkakaroon ng pcs o plastic ovary syndrome.,"['Moira', 'Torre', 'PCOS', 'polycystic']","{'Moira': ['mira', 'arira', 'bira', 'cobra', 'dira'], 'Torre': ['tore', 'torpe', 'borne', 'core', 'force'], 'PCOS': ['cos', 'paos', 'pcs', 'pos', 'pros'], 'polycystic': ['polyclinic', 'holistic', 'plastic', 'ballistic', 'domestic']}",TP,FN
"Papayagan silang dumalo papunta sa kaniyang paghihimlayan, pero hanggang gate na lamang kung dumami ang tao at hindi na kayanin nang kapasidad ng sementeryo.","Papayagan silang dumalo papunta sa kaniyang paghihimlayan, pero hanggang gate na lamang kung dumami ang tao at hindi na kayanin ng kapasidad ng sementeryo.","Papayagan silang dumalo papunta sa kaniyang maghihintayan, pero hanggang gate na lamang kung dumami ang tao at hindi na kayanin nang kapasidad ng sementeryo.",['paghihimlayan'],"{'paghihimlayan': ['paghihimalaan', 'hihimlayan', 'maghihintayan', 'naghihintayan', 'paghihikayat']}",TP,FN
Percent ang rating rating ng guesting ni Sanya.,Percent ang rating ng guesting ni Sanya.,Percent ang rating rating ng getting ni manya.,"['guesting', 'Sanya']","{'guesting': ['guessing', 'busting', 'getting', 'ghosting', 'greeting'], 'Sanya': ['anya', 'kanya', 'manya', 'panya', 'sadya']}",TP,FN
"Matagal-nang usap-usapang tatakbo si Robredo sa pagkapangulo sa 2022, gayunpaman wala pang pinal na anunsyo ang ikalawang pangulo hinggil dito.","Matagal nang usap-usapang tatakbo si Robredo sa pagkapangulo sa 2022, gayunpaman wala pang pinal na anunsyo ang ikalawang pangulo hinggil dito.","Matagal-nang usap-usapang tatakbo si Robredo sa pagkapangulo sa aag, gayunpaman wala pang pinal na anunsyo ang ikalawang pangulo hinggil dito.",['2022'],"{'2022': ['p25', 'aaba', 'aag', 'aako', 'aal']}",TP,FN
"Dahil sa mga lapses sa pagpapatupad ng social distancing sa nasabing lugar, sinibak ng DENR ground commander ng Manila Bay Task Force na si Jacob Meimban.","Dahil sa mga lapses sa pagpapatupad ng social distancing sa nasabing lugar, sinibak ng DENR ang ground commander ng Manila Bay Task Force na si Jacob Meimban.","Dahil sa mga lapses sa pagpapatupad ng social distancing sa nasabing lugar, sinibak ng den ground commander ng Manila Bay Task Force na si jacks aniban.","['DENR', 'Jacob', 'Meimban']","{'DENR': ['dear', 'deer', 'den', 'deng', 'dens'], 'Jacob': ['jab', 'jack', 'jacks', 'job', 'jonob'], 'Meimban': ['maiban', 'maimbak', 'aniban', 'asiman', 'baimbian']}",TP,FN
Kumbaga lahat-ng desisyon niyo sa buhay as one talaga kayo kikilos.,Kumbaga lahat ng desisyon niyo sa buhay as one talaga kayo kikilos.,Kumbaga lahat-ng desisyon nido sa buhay as one talaga kayo kikilos.,['niyo'],"{'niyo': ['iyo', 'liyo', 'nido', 'nigo', 'nino']}",TP,FN
"Gaya ng ipinapatupad naming reporma sa kapulisan through our Intensified Cleanliness Policy, handa at seryoso ang inyong PNP na tumulong upang sawatain ito sa lalong madaling panahon upang hindi na lumala pa dahil kung sa ganitong estado pa lamang ay talamak na ang dayaan, walang mangyayari sa ating bansa sa kamay nang mga hindi tapat na pag asa ng bayan, dagdag nito.","Gaya ng ipinapatupad naming reporma sa kapulisan through our Intensified Cleanliness Policy, handa at seryoso ang inyong PNP na tumulong upang sawatain ito sa lalong madaling panahon upang hindi na lumala pa dahil kung sa ganitong estado pa lamang ay talamak na ang dayaan, walang mangyayari sa ating bansa sa kamay nang mga hindi tapat na pag-asa ng bayan, dagdag nito.","Gaya ng ipinapatupad naming reporma sa kapulisan through our Intensified Cleanliness Policy, handa at seryoso ang inyong pdp na tumulong upang sawatain ito sa lalong maraling panahon upang hindi na lumala pa dahil kung sa ganitong estado pa lamang ay talamak na ang dayaan, walang mangyayari sa ating bansa sa kamay nang mga hindi tapat na pag asa ng bayan, dagdag nito.",['PNP'],"{'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png']}",TP,FN
"Ayon sa biktima, matapos ang dalawang oras na masahe, humihingi umano ng ""extra service"" ang suspek.","Ayon sa biktima, matapos ang dalawang oras na masahe, humingi umano ng ""extra service"" ang suspek.","Ayon sa biktima, matapos ang dalawang oras na masahe, humihingi umano ng ""extra service"" ang suspek.",[],{},FN,FN
Nai-combine din nila ang tradisyong italyano at pinoy.,Nai-combine rin nila ang tradisyong italyano at pinoy.,Nai-combine rin nila ang tradisyong itayang at pinoy.,['italyano'],"{'italyano': ['inalyado', 'italang', 'itayang', 'talyang', 'alyado']}",TP,FN
"Kasabay nito, pumalo na sa 208,164 ang aktibong kaso nang naturang sakit sa bansa kanina ?? ang pinakamarami sa kasaysayan ng Pilipinas.","Kasabay nito, pumalo na sa 208,164 ang aktibong kaso ng naturang sakit sa bansa kanina ?? ang pinakamarami sa kasaysayan ng Pilipinas.","Kasabay nito, pumalo na sa aam,aam ang aktibong kaso nang naturang sakit sa bansa kanina ?? ang pinakamarami sa kasaysayan ng Pilipinas.","['208', '164']","{'208': ['aag', 'aal', 'aam', 'aat', 'aaw'], '164': ['aag', 'aal', 'aam', 'aat', 'aaw']}",TP,FN
Ang project na ito ay nakuhang grant o sponsorship ng ibinibigay kay direk Brillante ng Hongkong International Film Festival.,Ang project na ito ay nakuhang grant o sponsorship ng ibinigay kay direk Brillante ng Hongkong International Film Festival.,Ang project na ito ay nakuhang grant o sponsorship ng ibinibigay kay direk bihilante ng gonggong International Film Festival.,"['Brillante', 'Hongkong']","{'Brillante': ['brilyante', 'brilliant', 'bihilante', 'bolante', 'brilyanteng'], 'Hongkong': ['bangkong', 'bongbong', 'gonggong', 'hangong', 'hingukong']}",TP,FN
"Feeling ko lang kasi after every project talaga, kailangan ko mag iba ng itsura para maiwan ko na rin yung character ko, paliwanag ni Glaiza.","Feeling ko lang kasi after every project talaga, kailangan ko mag-iba ng itsura para maiwan ko na rin yung character ko, paliwanag ni Glaiza.","Feeling ko lang kasi after every project talaga, kailangan ko mag iba ng itsura para maiwan ko na rin yung character ko, paliwanag ni alaga.",['Glaiza'],"{'Glaiza': ['plaza', 'alaala', 'alaga', 'alala', 'alarma']}",TP,FN
"Sinang-ayunan yun ng marami, kung pinalaki ni Marjorie sa tamang disiplina ang kanyang mga anak ay wala sanang ganitong isyu laban sa kanila, kung ipinaunawa ni ya sa mga anak niya ang kahalagahan ng pagbibigay-respeto ay hindi sana sila binabato ng paghusga ngayon.","Sinang-ayunan yun ng marami, kung pinalaki ni Marjorie sa tamang disiplina ang kanyang mga anak ay wala sanang ganitong isyu laban sa kanila, kung ipinaunawa niya sa mga anak niya ang kahalagahan ng pagbibigay-respeto ay hindi sana sila binabato ng paghusga ngayon.","Sinang-ayunan yun ng marami, kung pinalaki ni major sa tamang disiplina ang kanyang mga anak ay wala sanang ganitong isyu laban sa kanila, kung ipinaunawa ni ya sa mga anak niya ang kahalagahan ng pagbibigay-respeto ay hindi sana sila binabato ng paghusga ngayon.",['Marjorie'],"{'Marjorie': ['calorie', 'magsori', 'major', 'majoring', 'majority']}",TP,FN
"Tanging si Alex Winston lamang ang nagtala ng double figures para sa Green Archers bitbit ang 27 puntos kasama ang tatlong steals, dalawang boards dalawang assists.","Tanging si Alex Winston lamang ang nagtala ng double figures para sa Green Archers bitbit ang 27 puntos kasama ang tatlong steals, dalawang boards at dalawang assists.","Tanging si Alex pinton lamang ang nagtala ng double figures para sa Green abusers bitbit ang ag puntos kasama ang tatlong ideals, dalawang boards dalawang aasisti.","['Winston', 'Archers', '27', 'steals', 'assists']","{'Winston': ['binaston', 'liston', 'pinton', 'piston', 'wanton'], 'Archers': ['chers', 'watchers', 'abusers', 'acces', 'access'], '27': ['ab', 'ad', 'ag', 'ah', 'ak'], 'steals': ['seals', 'deals', 'ideals', 'meals', 'seal'], 'assists': ['assist', 'aasiste', 'aasisti', 'artists', 'asiste']}",TP,FN
"Ano bang sikat na sikat siya, sa pangapat na tanong, babu na siya sa ere!","Ano bang sikat na sikat siya, sa pang-apat na tanong, babu na siya sa ere!","Ano bang sikat na sikat siya, sa manapat na tanong, baby na siya sa ere!","['pangapat', 'babu']","{'pangapat': ['panlapat', 'pantapat', 'manapat', 'mangagat', 'mangalat'], 'babu': ['bab', 'baba', 'baby', 'baku', 'bambu']}",TP,FN
"Dahil dito, dito, wala silang sapat na pera para mabayaran ang kanilang utang.","Dahil dito, wala silang sapat na pera para mabayaran ang kanilang utang.","Dahil dito, dito, wala silang sapat na pera para mabayaran ang kanilang utang.",[],{},FN,FN
Daan daang swimmers sa pangunguna ni national junior record holder Jasmine Mojdeh ang magpapasiklab sa two-day Luzon leg ng Finis Philippines sa pakikipag-ugnayan sa Bases Conversion and Development Authority.,Daan-daang swimmers sa pangunguna ni national junior record holder Jasmine Mojdeh ang magpapasiklab sa two-day Luzon leg ng Finis Philippines sa pakikipag-ugnayan sa Bases Conversion and Development Authority.,Daan daang swimmers sa pangunguna ni national junior record holder Jasmine modem ang magpapasikat sa two-day lumon leg ng finish Philippines sa pakikipag-ugnayan sa Bases Conversion and Development Authority.,"['Mojdeh', 'magpapasiklab', 'Luzon', 'Finis']","{'Mojdeh': ['mode', 'model', 'modem', 'modes', 'molde'], 'magpapasiklab': ['pagpapasiklab', 'magpapasigla', 'magpapasikat', 'magpapaalab', 'magpapadilaw'], 'Luzon': ['lugon', 'lulon', 'lumon', 'lupon', 'bubon'], 'Finis': ['dinis', 'fines', 'finish', 'iinis', 'inis']}",TP,FN
Siguro naman hindi ako lalabas kung alam ko na hindi handa o enough ang protection ng katawan ko.,Siguro naman hindi ako lalabas kung alam ko na hindi ako handa o enough ang protection ng katawan ko.,Siguro naman hindi ako lalabas kung alam ko na hindi handa o enough ang protection ng katawan ko.,[],{},FN,FN
"Sa panayam ng GMA News, sabi ni Grasya na nakaramdam siya ng takot na baka dalhin siya sa madilim na lugar ng rider.","Sa panayam ng GMA News, sinabi ni Grasya na nakaramdam siya ng takot na baka dalhin siya sa madilim na lugar ng rider.","Sa panayam ng gia News, sabi ni Grasya na nakaramdam siya ng takot na baka dalhin siya sa aarilin na lugar ng rider.","['GMA', 'marilim']","{'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], 'marilim': ['madilim', 'malilim', 'aarilin', 'barilin', 'barilis']}",TP,FN
"Handa na rin daw si Angel sa buhay mayasawa, at isa nga raw sa bahagi ng paghahanda ay nasa proseso raw siya ngayon ng pagpapa-freeze ng eggs niya para sa binubuong pamilya nila ni Neil.","Handa na rin daw si Angel sa buhay may-asawa, at isa nga raw sa bahagi ng paghahanda ay nasa proseso raw siya ngayon ng pagpapa-freeze ng eggs niya para sa binubuong pamilya nila ni Neil.","Handa na rin daw si anghel sa buhay maaawa, at isa nga raw sa bahagi ng paghahanda ay nasa proseso raw siya ngayon ng pagpapa-freeze ng eggs niya para sa binubuong pamilya nila ni amil.","['Angel', 'mayasawa', 'Neil']","{'Angel': ['angal', 'anger', 'anghel', 'angil', 'aangal'], 'mayasawa': ['makasawa', 'aasawa', 'maaawa', 'magagawa', 'magpasawa'], 'Neil': ['meil', 'nail', 'amil', 'angil', 'bail']}",TP,FN
"Iniulat rin ng NTC na hanggang nitong Enero 5, 2023, mayroon nang 14.86.","Iniulat din ng NTC na hanggang nitong Enero 5, 2023, mayroon nang 14.86.","Iniulat din ng anta na hanggang nitong Enero d, aaba, mayroon nang ag.ag.","['NTC', '5', '2023', '14', '86']","{'NTC': ['etc', 'ntf', 'anta', 'ante', 'anti'], '5': ['b', 'c', 'd', 'e', 'f'], '2023': ['p25', 'p3', 'aaba', 'aag', 'aako'], '14': ['ab', 'ad', 'ag', 'ah', 'ak'], '86': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Ka ya sa nagmamahalan, walang tama o mali.","Kaya sa nagmamahalan, walang tama o mali.","Ka ya sa nagmamahalan, walang tama o mali.",[],{},FN,FN
Ang naturang hakbang ay bunsod ng sunod sunod na reklamo ng mga namimili dahilan upang kanilang ipagbigay inalam sa pamunuan ng nasabing pamilihan ang pandaraya umano sa kilohan ng ilang mga vendors.,Ang naturang hakbang ay bunsod ng sunod sunod na reklamo ng mga namimili dahilan upang kanilang ipagbigay alam sa pamunuan ng nasabing pamilihan ang pandaraya umano sa kilohan ng ilang mga vendors.,Ang naturang hakbang ay bunsod ng sunod sunod na reklamo ng mga namimili dahilan upang kanilang ipagbigay inalam sa pamunuan ng nasabing pamilihan ang pandaraya umano sa bilhan ng ilang mga vendors.,['kilohan'],"{'kilohan': ['belohan', 'bilahan', 'bilhan', 'bilihan', 'ilihan']}",TP,FN
"As time goes on, makakakita ko na merong problema kasi itong death penalty anti-poor yan, paliwanag niya pa.","As time goes on, nakikita ko na merong problema kasi itong death penalty anti-poor yan, paliwanag niya pa.","As time gos on, makakakita ko na merong problema kasi itong death penalty anti-poor yan, paliwanag niya pa.",['goes'],"{'goes': ['does', 'goers', 'gos', 'woes', 'ages']}",TP,FN
"Santiago CITY, Isabela, Philippines ?? Isang padre de pamilya ang nagtangka umanong patayin ang apat na nanganak sa pamamagitan ng paglason sa kanila bago nagpakamataay ang una sa Barangay Abra ng lungsod na ito, kamakalawa.","Santiago CITY, Isabela, Philippines ?? Isang padre de pamilya ang nagtangka umanong patayin ang apat na anak sa pamamagitan ng paglason sa kanila bago nagpakamataay ang una sa Barangay Abra ng lungsod na ito, kamakalawa.","aantig CITY, Isabela, Philippines ?? Isang panre de pamilya ang nagtangka umanong patayin ang apat na nanganak sa pamamagitan ng paglason sa kanila bago nagkakamalay ang una sa Barangay aura ng lungsod na ito, kamakalawa.","['Santiago', 'parre', 'nagpakamataay', 'Abra']","{'Santiago': ['antigo', 'santing', 'aantig', 'antig', 'antimano'], 'parre': ['padre', 'pagre', 'panre', 'pare', 'parke'], 'nagpakamataay': ['nagpakamatay', 'magpakamatay', 'nagkakamalay', 'nagpakabanday', 'nagpakabata'], 'Abra': ['aba', 'abla', 'aura', 'bra', 'kabra']}",TP,FN
"Sa kasaysayan ng buhay at karera ng Superstar ay si Mamay Belen na kapatid ng kanyang ina ang naging talent scout niya, ito ang nagdala sa kanya sa Tawag Ng Tanghalan, ito rin ang naging mentor niya pagkanta dahil mahusay kumanta at gumitara si Mamay Belen.","Sa kasaysayan ng buhay at karera ng Superstar ay si Mamay Belen na kapatid ng kanyang ina ang naging talent scout niya, ito ang nagdala sa kanya sa Tawag Ng Tanghalan, ito rin ang naging mentor niya sa pagkanta dahil mahusay kumanta at gumitara si Mamay Belen.","Sa kasaysayan ng buhay at karera ng superyor ay si Mamay bale na kapatid ng kanyang ina ang naging talent scout niya, ito ang nagdala sa kanya sa Tawag Ng Tanghalan, ito rin ang naging mentor niya pagkanta dahil mahusay kumanta at gumitara si Mamay bale.","['Superstar', 'Belen', 'Belen']","{'Superstar': ['superior', 'supermax', 'superyor', 'suporta', 'suporter'], 'Belen': ['been', 'helen', 'bale', 'baleng', 'bales']}",TP,FN
