Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
Muling nagbabala ang Bureau of Immigration (BI) sa mga dayuhan sa bansa laban sa mga scammers makaraang isang American national at 36 na Indonesians ang nabiktima kamakailan nang mga sindikato na nag-aalok ng serbisyo para sa mga pekeng travel documents.,Muling nagbabala ang Bureau of Immigration (BI) sa mga dayuhan sa bansa laban sa mga scammers makaraang isang American national at 36 na Indonesians ang nabiktima kamakailan ng mga sindikato na nag-aalok ng serbisyo para sa mga pekeng travel documents.,Muling nagbabala ang Bureau of Immigration (BI) sa mga dayuhan sa bansa laban sa mga scammers makaraang isang aberia national at ag na binitonesang ang nabiktima kamakailan nang mga sindikato na nag-aalok ng serbisyo para sa mga pekeng travel documents.,"['American', '36', 'Indonesians']","{'American': ['amerikana', 'aamerikana', 'aberia', 'aberiang', 'aberin'], '36': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Indonesians': ['adolesens', 'binitonesan', 'binitonesang', 'binutonesan', 'binutonesang']}",TP,FN
"Tapos si Kuya Coco, support rin siya sa akin kung ano yung mga gusto kong gawin sa buhay.","Tapos si Kuya Coco, support din siya sa akin kung ano yung mga gusto kong gawin sa buhay.","Tapos si Kuya Coco, support din siya sa akin kung ano yung mga gusto kong gawin sa buhay.",[],{},TP,TP
Bigatin nasa wedding entourage ng kasalang Diaz-Naranjo.,Bigatin ang nasa wedding entourage ng kasalang Diaz-Naranjo.,Bigatin nasa wedding storage ng kasalang biak-nahango.,"['entourage', 'Diaz', 'Naranjo']","{'entourage': ['encourage', 'encouraged', 'storage', 'anchorage', 'centigrade'], 'Diaz': ['dial', 'bia', 'biak', 'bias', 'cial'], 'Naranjo': ['naaano', 'naano', 'nahango', 'nalango', 'namango']}",TP,FN
"Nang mag-imbestiga ang pulisya, lumitaw na isang 27-anyos na lalaki ang nagnakaw ng mga underwaer.","Nang mag-imbestiga ang pulisya, lumitaw na isang 27-anyos na lalaki ang nagnanakaw ng mga underwaer.","Nang mag-imbestiga ang pulisya, lumitaw na isang ag-anyos na lalaki ang nagnakaw ng mga undercover.","['27', 'underwaer']","{'27': ['ab', 'ad', 'ag', 'ah', 'ak'], 'underwaer': ['underwater', 'underwear', 'undercover', 'underpaid', 'anderpas']}",TP,FN
Inilahad rin ng SB19 na meron silang mga aktibidad para sa kanilang fans abroad.,Inilahad din ng SB19 na meron silang mga aktibidad para sa kanilang fans abroad.,Inilahad din ng aban na meron silang mga aktibidad para sa kanilang fans abroad.,['SB19'],"{'SB19': ['ab', 'aba', 'aban', 'abat', 'abay']}",TP,FN
"Hanggang sa ngayon, wala pa rin raw kasing teaching overload pay, respite mula sa non-teaching duties at napapanahong benepisyo ang mga guro.","Hanggang sa ngayon, wala pa rin daw kasing teaching overload pay, respite mula sa non-teaching duties at napapanahong benepisyo ang mga guro.","Hanggang sa ngayon, wala pa rin daw kasing teaching overload pay, respite mula sa non-teaching duties at napapanahong benepisyo ang mga guro.",[],{},TP,TP
Ito ang ikatlong paghaharap ng Cool Smashers at Gazz Angels finals sa All-FIlipino Conference.,Ito ang ikatlong paghaharap ng Cool Smashers at Gazz Angels sa finals sa All-FIlipino Conference.,Ito ang ikatlong paghaharap ng Cool cashiers at gabe angas finals sa All-FIlipino Conference.,"['Smashers', 'Gazz', 'Angels']","{'Smashers': ['masters', 'slasher', 'cashiers', 'chasers', 'crasher'], 'Gazz': ['ga', 'gaan', 'gabe', 'gabi', 'gabo'], 'Angels': ['ages', 'angal', 'angas', 'anger', 'anghel']}",TP,FN
"Ping Lacson sa gitna nang pagdinig kung ilan na ang diplomatic protests, kung ano ang napala ng mga protesta at kung ito ba ay for future reference lamang.","Ping Lacson sa gitna ng pagdinig kung ilan na ang diplomatic protests, kung ano ang napala ng mga protesta at kung ito ba ay for future reference lamang.","Ping ason sa gitna nang pagdinig kung ilan na ang diplomatic protests, kung ano ang napala ng mga protesta at kung ito ba ay for future reference lamang.",['Lacson'],"{'Lacson': ['lason', 'arson', 'ason', 'kalson', 'labon']}",TP,FN
"Nag-abiso na ang Philippine General Hospital (PGH) sa Maynila na pansamantalang hindi na sila tatanggapin ng mga pasyenteng hindi naman tinamaan ng COVID-19, simula kahapon.","Nag-abiso na ang Philippine General Hospital (PGH) sa Maynila na pansamantalang hindi na sila tatanggap ng mga pasyenteng hindi naman tinamaan ng COVID-19, simula kahapon.","Nag-abiso na ang Philippine General Hospital (ph) sa Maynila na pansamantalang hindi na sila tatanggapin ng mga pasyenteng hindi naman tinamaan ng COVID-ag, simula kahapon.","['PGH', '19']","{'PGH': ['ngh', 'pg', 'ph', 'ag', 'aga'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
Pormal nang inanunsyo ni Coco na matapos ang halos pitong taon ay magtatapos na nga longest-running Philippine teleserye.,Pormal nang inanunsyo ni Coco na matapos ang halos pitong taon ay magtatapos na nga ang longest-running Philippine teleserye.,Pormal nang inanunsyo ni Coco na matapos ang halos pitong taon ay magtatapos na nga longest-running Philippine teleserye.,[],{},FN,FN
Hindi nagtagal ay babalikan ang suspek na may dala na umanong isang airgun rifle na nai-convert sa caliber.,Hindi nagtagal ay bumalik ang suspek na may dala na umanong isang airgun rifle na nai-convert sa caliber.,Hindi nagtagal ay babalikan ang suspek na may dala na umanong isang airgun rifle na nai-convert sa caliber.,[],{},FN,FN
"Sabi ng kaibigan kong civil engineer, i-design lang raw na hindi popondohan ng tubig ang concrete na bubong, dugtong pa ni Pangilinan.","Sabi ng kaibigan kong civil engineer, i-design lang daw na hindi popondohan ng tubig ang concrete na bubong, dugtong pa ni Pangilinan.","Sabi ng kaibigan kong civil engineer, i-design lang daw na hindi popondohan ng tubig ang concrete na bubong, dugtong pa ni Pangilinan.",[],{},TP,TP
"Pero ilang araw lang makalipas nilang kainin ang isda, roon na naganap ang trahediya sa kanilang pamilya.","Pero ilang araw lang makalipas nilang kainin ang isda, doon na naganap ang trahediya sa kanilang pamilya.","Pero ilang araw lang makalipas nilang kainin ang isda, roon na naganap ang trahediya sa kanilang pamilya.",[],{},FN,FN
"Pero dahil sa tiyaga, nagbunga ang pagtitiis.","Pero dahil sa tiyaga, nagbunga ang pagtitiis niya.","Pero dahil sa tiyaga, nagbunga ang pagtitiis.",[],{},FN,FN
Roon nagsimula si Kathryn nung bagets pa siya kaya naging close sila ni Marian.,Doon nagsimula si Kathryn nung bagets pa siya kaya naging close sila ni Marian.,Roon nagsimula si bathin nung bagets pa siya kaya naging close sila ni malian.,"['Kathryn', 'Marian']","{'Kathryn': ['kathain', 'baterya', 'bathin', 'batirya', 'eatery'], 'Marian': ['arian', 'harian', 'malian', 'mariin', 'parian']}",TP,FN
Ngunit mananatili namang tatanggap nang mga pasyente ang emergency room ng NKTI at mga post kidney transplant patient.,Ngunit mananatili namang tatanggap ng mga pasyente ang emergency room ng NKTI at mga post kidney transplant patient.,Ngunit mananatili namang tatanggap nang mga pasyente ang emergency room ng akto at mga post kidney transplant patient.,['NKTI'],"{'NKTI': ['nati', 'akta', 'akto', 'anti', 'ati']}",TP,FN
Magbabaik ang Pilipinas sa edisyong ng torneo kung saan huli itong nasilayan noong pang 2014.,Magbabaik ang Pilipinas sa edisyong ito ng torneo kung saan huli itong nasilayan noong pang 2014.,magbabait ang Pilipinas sa edisyong ng torneo kung saan huli itong nasilayan noong pang aako.,"['Magbabaik', '2014']","{'Magbabaik': ['magbabaak', 'magbabai', 'magbabait', 'magbabalik', 'magbabarik'], '2014': ['aaba', 'aag', 'aako', 'aal', 'aala']}",TP,FN
Hindi napigilan ng Kapamilya broadcast journalist na si Karen Davila ang sarili bweltahan ang isang netizen na nang-okray sa kanya matapos tamaan ng COVID-19.,Hindi napigilan ng Kapamilya broadcast journalist na si Karen Davila ang sarili na bweltahan ang isang netizen na nang-okray sa kanya matapos tamaan ng COVID-19.,Hindi napigilan ng Kapamilya broadcast journalist na si karon agila ang sarili bweltahan ang isang netizen na nang-akay sa kanya matapos tamaan ng COVID-ag.,"['Karen', 'Davila', 'okray', '19']","{'Karen': ['kare', 'karent', 'karon', 'aamen', 'amen'], 'Davila': ['dakila', 'aalila', 'agila', 'alila', 'anila'], 'okray': ['okay', 'aaray', 'akay', 'akbay', 'aray'], '19': ['ab', 'ad', 'ag', 'ah', 'ak']}",TP,FN
"Maaari ding makasuhan ang isang tao kapag maglalabas siya ng prank sa social media na nagresulta sa kahihiyan, katatawanan o panganib ng kaniyang biniktima.","Maaari ding makasuhan ang isang tao kapag naglabas siya ng prank sa social media na nagresulta sa kahihiyan, katatawanan o panganib ng kaniyang biniktima.","Maaari ding makasuhan ang isang tao kapag maglalabas siya ng prank sa social media na nagresulta sa kahihiyan, katatawanan o panganib ng kaniyang biniktima.",[],{},FN,FN
Limang piraso nang FCCs para sa kalibre.,Limang piraso ng FCCs para sa kalibre.,Limang piraso nang cc para sa kalibre.,['FCCs'],"{'FCCs': ['acces', 'acts', 'cc', 'ces', 'cms']}",TP,FN
Ito'y batay sa nilalabasan lang na pahayag ng American Department of Justice U.S.,Ito'y batay sa kalalabas lang na pahayag ng American Department of Justice U.S.,Ito'y batay sa nilalabasan lang na pahayag ng aberia Department of Justice U.S.,['American'],"{'American': ['amerikana', 'aamerikana', 'aberia', 'aberiang', 'aberin']}",TP,FN
"Samantala, dahil hanggang sa sinusundan na linggo na lamang ang kontrata ng Comelec na tumatayong National Board of Canvassers (NBOC) sa Forum Tent sa Philippine International Convention Center (PICC) ay pinag-uusapan na nila kung lilipat sila ng venue ng proklamasyon.","Samantala, dahil hanggang sa susunod na linggo na lamang ang kontrata ng Comelec na tumatayong National Board of Canvassers (NBOC) sa Forum Tent sa Philippine International Convention Center (PICC) ay pinag-uusapan na nila kung lilipat sila ng venue ng proklamasyon.","Samantala, dahil hanggang sa sinusundan na linggo na lamang ang kontrata ng Comelec na tumatayong National Board of carcasses (abok) sa Forum Tent sa Philippine International Convention Center (cc) ay pinag-uusapan na nila kung lilipat sila ng venue ng proklamasyon.","['Canvassers', 'NBOC', 'PICC']","{'Canvassers': ['canvass', 'canvassing', 'carcasses', 'cavaliers', 'aassess'], 'NBOC': ['abo', 'abog', 'abok', 'abot', 'aboy'], 'PICC': ['pic', 'pick', 'cc', 'cice', 'dick']}",TP,FN
Eh ayaw nila makinig akala nila bystander lang roon na nagmomotor.,Eh ayaw nila makinig akala nila bystander lang doon na nagmomotor.,Eh ayaw nila makinig akala nila bystander lang roon na nagmomotor.,[],{},FN,FN
"Nagawa daw ng mga menor de edad na taga-Calasiao, ang magnakaw para mayroon umano silang panggatos sa inuman.","Nagawa raw ng mga menor de edad na taga-Calasiao, ang magnakaw para mayroon umano silang panggatos sa inuman.","Nagawa raw ng mga menor de edad na taga-alasuas, ang magnakaw para mayroon umano silang panggatol sa inuman.","['Calasiao', 'panggatos']","{'Calasiao': ['alasas', 'alaska', 'alasuas', 'balahibo', 'balasa'], 'panggatos': ['panggapos', 'panggastos', 'panggatol', 'sanggatos', 'paggapos']}",TP,FN
"Sa Pinoy Henyo po, sa mga host, hingi po namin ng pasensya yung mga pangyayari po.","Sa Pinoy Henyo po, sa mga host, hinihingi po namin ng pasensya yung mga pangyayari po.","Sa Pinoy Henyo po, sa mga host, hingi po namin ng pasensya yung mga pangyayari po.",[],{},FN,FN
Ang sinabi niyang intense and scary scenes ay ang sky diving at iba pa na mahusay ang execution ni Direk RC delos Reyes.,Ang sinasabi niyang intense and scary scenes ay ang sky diving at iba pa na mahusay ang execution ni Direk RC delos Reyes.,Ang sinabi niyang intense and car byenes ay ang sky diving at iba pa na mahusay ang execution ni Direk oc delos ayes.,"['scary', 'scenes', 'RC', 'Reyes']","{'scary': ['scare', 'scars', 'car', 'card', 'care'], 'scenes': ['scene', 'bienes', 'byenes', 'genes', 'scenic'], 'RC': ['c', 'cc', 'oc', 'r', 'ra'], 'Reyes': ['eyes', 'aretes', 'ayes', 'beses', 'diyes']}",TP,FN
"Pinili kong lalayuan muna sa city living dahil habang may pandemic, kailangan mas lalo ko pang pag-ingatan ang kalusugan ko because as you saw in this video, I am the only one parent, the 13-year old beside me has.","Pinili kong lumayo muna sa city living dahil habang may pandemic, kailangan mas lalo ko pang pag-ingatan ang kalusugan ko because as you saw in this video, I am the only one parent, the 13-year old beside me has.","Pinili kong lalayuan muna sa city living dahil habang may pandemic, kailangan mas lalo ko pang pag-ingatan ang kalusugan ko because as you saw in this video, I am the only one parent, the ad-year old berde me has.","['13', 'beside']","{'13': ['p3', 'ab', 'ad', 'ag', 'ah'], 'beside': ['aside', 'bensido', 'berde', 'bestida', 'bestido']}",TP,FN
Handa namin yung sarili namin.,Hinahanda namin yung sarili namin.,Handa namin yung sarili namin.,[],{},FN,FN
Iginiit naman ni Drilon na ipinapatupad lang ng Senado ang kanilang oversight function dahil dapat malaman ng publiko kung magkano ang presyo bawat dose ng bakunang bibilhin ng pamahalaan para na rin sa transparency dahil buwis ng taumbayan ang pinapambili rito.,Iginiit naman ni Drilon na ipinapatupad lang ng Senado ang kanilang oversight function dahil dapat malaman ng publiko kung magkano ang presyo bawat dose ng bakunang binibili ng pamahalaan para na rin sa transparency dahil buwis ng taumbayan ang pinapambili rito.,Iginiit naman ni dion na ipinapatupad lang ng Senado ang kanilang oversight function dahil dapat malaman ng publiko kung magkano ang presyo bawat dose ng bakunang bibilhin ng pamahalaan para na rin sa transparency dahil buwis ng taumbayan ang pinapambili rito.,['Drilon'],"{'Drilon': ['dilan', 'dimon', 'dion', 'dragon', 'dril']}",TP,FN
Nagpapasalamat rin si BJ na matatag ang kaniyang asawa at nagtutulungan sila para harapin ang pagsubok ng kanilang pamilya.,Nagpapasalamat din si BJ na matatag ang kaniyang asawa at nagtutulungan sila para harapin ang pagsubok ng kanilang pamilya.,Nagpapasalamat din si be na matatag ang kaniyang asawa at nagtutulungan sila para harapin ang pagsubok ng kanilang pamilya.,['BJ'],"{'BJ': ['b', 'ba', 'be', 'bg', 'bi']}",TP,FN
Hindi lang din mga frontliner ang matutulungan ng proyekto dahil maging mga lokal na nagsaka ay kasama rin.,Hindi lang din mga frontliner ang matutulungan ng proyekto dahil maging mga lokal na magsasaka ay kasama rin.,Hindi lang din mga frontliner ang matutulungan ng proyekto dahil maging mga lokal na nagsaka ay kasama rin.,[],{},FN,FN
"Dadalawin lang daw ni James ang kanyang kapatid, hindi daw siya maghahanap ng trabaho sa bansa ni Uncle Sam, sabi pa ng kanyang tatay.","Dadalawin lang daw ni James ang kanyang kapatid, hindi raw siya maghahanap ng trabaho sa bansa ni Uncle Sam, sabi pa ng kanyang tatay.","Dadalawin lang daw ni James ang kanyang kapatid, hindi raw siya maghahanap ng trabaho sa bansa ni jungle asam, sabi pa ng kanyang tatay.","['Uncle', 'Sam']","{'Uncle': ['bundle', 'cycle', 'jungle', 'muscle', 'once'], 'Sam': ['aam', 'am', 'asam', 'cam', 'dam']}",TP,FN
"Malamang na pumalo sa 11,000 kada araw ang kaso ng COVID-19 sa buong Pilipinas kung ang kasalukuyang trend ay kapapatuloy batay sa pahayag ng OCTA Research Group.","Malamang na pumalo sa 11,000 kada araw ang kaso ng COVID-19 sa buong Pilipinas kung ang kasalukuyang trend ay magpapatuloy batay sa pahayag ng OCTA Research Group.","Malamang na pumalo sa ag,aam kara araw ang kaso ng COVID-ag sa buong Pilipinas kung ang kasalukuyang trend ay pagpapatuloy batay sa pahayag ng OCTA Research Group.","['11', '000', '19', 'kapapatuloy']","{'11': ['ab', 'ad', 'ag', 'ah', 'ak'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], '19': ['ab', 'ad', 'ag', 'ah', 'ak'], 'kapapatuloy': ['magpapatuloy', 'nagpapatuloy', 'pagpapatuloy', 'ipagpapatuloy', 'ipagpatuloy']}",TP,FN
Pero dagdag excitement sa kanya ay ang pagsisimula nga bagong game show niya bukas ng 8 ng gabi sa TV5.,Pero dagdag excitement sa kanya ay ang pagsisimula nga ng bagong game show niya bukas ng 8 ng gabi sa TV5.,Pero dagdag cement sa kanya ay ang pagsisimula nga bagong game show niya bukas ng d ng gabi sa ive.,"['excitement', '8', 'TV5']","{'excitement': ['incitement', 'entitlement', 'cement', 'ejectment', 'element'], '8': ['b', 'c', 'd', 'e', 'f'], 'TV5': ['tv', 'iva', 'ive', 'kv', 'lv']}",TP,FN
"Itong isyung buntis kasi ang mahirap talagang itago, dahil kadadating ang araw ay aaminin mo rin talaga.","Itong isyung buntis kasi ang mahirap talagang itago, dahil darating ang araw ay aaminin mo rin talaga.","Itong isyung buntis kasi ang mahirap talagang itago, dahil kakagating ang araw ay aaminin mo rin talaga.",['karadating'],"{'karadating': ['kararating', 'kadarating', 'kakagating', 'kakapating', 'kalahating']}",TP,FN
"Kung hindi magbabago ng direksyon ang nasabing tropical depression, hindi ito inaasahang pinasok sa PAR.","Kung hindi magbabago ng direksyon ang nasabing tropical depression, hindi ito inaasahang papasok sa PAR.","Kung hindi magbabago ng direksyon ang nasabing tropical depression, hindi ito inaasahang pinasok sa PAR.",[],{},FN,FN
Tuwang-tuwa si Mayor Vico sa batang kapatid na ang lambing-lambing raw sa kanya.,Tuwang-tuwa si Mayor Vico sa batang kapatid na ang lambing-lambing daw sa kanya.,Tuwang-tuwa si Mayor bicol sa batang kapatid na ang lambing-lambing daw sa kanya.,['Vico'],"{'Vico': ['vice', 'bibo', 'bicol', 'bigo', 'biko']}",TP,FN
"Bukod sa Asias Songbird ay magiging espesyal na panauhin din ni Klarisse sa concert na kayayari sa New Frontier Theater sina KZ Tandingan, Angeline Quinto at Vice Ganda.","Bukod sa Asias Songbird ay magiging espesyal na panauhin din ni Klarisse sa concert na mangyayari sa New Frontier Theater sina KZ Tandingan, Angeline Quinto at Vice Ganda.","Bukod sa Asias binibiro ay magiging espesyal na panauhin din ni klarinete sa concert na iyayari sa New foster Theater sina kg kandungan, angalang hinto at Vice Ganda.","['Songbird', 'Klarisse', 'kayayari', 'Frontier', 'KZ', 'Tandingan', 'Angeline', 'Quinto']","{'Songbird': ['sanghid', 'binibira', 'binibiro', 'binibiru', 'bird'], 'Klarisse': ['klarete', 'klarin', 'klarinete', 'klaring', 'klase'], 'kayayari': ['mayayari', 'nayayari', 'iyayari', 'kayayao', 'magyayari'], 'Frontier': ['frontliner', 'brother', 'foster', 'front', 'frontal'], 'KZ': ['k', 'ka', 'kg', 'kh', 'km'], 'Tandingan': ['tandangan', 'taningan', 'kandungan', 'padingan', 'pandungan'], 'Angeline': ['airline', 'angalan', 'angalang', 'angatin', 'angating'], 'Quinto': ['bunto', 'ginto', 'hinto', 'huminto', 'ihinto']}",TP,FN
"Ayon rin sa kanya, mas pipiliin niya ang lokal na manok dahil mas masarap ito kaysa imported na karne.","Ayon din sa kanya, mas pipiliin niya ang lokal na manok dahil mas masarap ito kaysa imported na karne.","Ayon din sa kanya, mas pipiliin niya ang lokal na manok dahil mas masarap ito kaysa imported na karne.",[],{},TP,TP
