Original Sentence,Gold Sentence,Corrected Sentence,Incorrect Words,Spell Suggestions,Detection Result,Correction Result
"Hindi rin nawala ang pagpapakilig ni Lloydie sa mga linya niyang ""Muntik ka nang ma-fall"" at ""Gusto mo lang akong maka-date, no?""","Hindi rin nawala ang pagpapakilig ni Lloydie sa mga linya niyang ""Muntik ka nang ma-fall"" at ""Gusto mo lang akong maka-date, no?""","Hindi rin nawala ang pagpapapili ni lodi sa mga linya niyang ""Muntik ka nang ma-fall"" at ""Gusto mo lang akong maka-date, no?""","['pagpapakilig', 'Lloydie']","{'pagpapakilig': ['pagpapabilis', 'pagpapakilos', 'pagpapapili', 'pagpapapiling', 'pagpaparinig'], 'Lloydie': ['foodie', 'hoodie', 'lodi', 'akorde', 'alkade']}",FP,FP
Tiniyak ni Dizon na magkakaroon ng mas malinaw na desisyon sa mga susunod na araw.,Tiniyak ni Dizon na magkakaroon ng mas malinaw na desisyon sa mga susunod na araw.,Tiniyak ni biazon na magkakaroon ng mas malinaw na desisyon sa mga susunod na araw.,['Dizon'],"{'Dizon': ['dimon', 'dion', 'biazon', 'bihon', 'biyon']}",FP,FP
"Papaano namang magiging kay Billy Crawford ng premyo, e, nangangailangan din naman si Billy Crawford.","Papaano namang magiging kay Billy Crawford ng premyo, e, nangangailangan din naman si Billy Crawford.","Papaano namang magiging kay bills accord ng premyo, e, nangangailangan din naman si bills accord.","['Billy', 'Crawford', 'Billy', 'Crawford']","{'Billy': ['belly', 'bill', 'bills', 'biloy', 'bily'], 'Crawford': ['afford', 'aaward', 'accord', 'award', 'awtor']}",FP,FP
Bong Revilla angnakahinga nang matiwasay dahil talagang kinarir niya nang todo ang pangangampanya sa Agimat partylist na ngayon pa lang sumali sa eleksyon.,Bong Revilla angnakahinga nang matiwasay dahil talagang kinarir niya nang todo ang pangangampanya sa Agimat partylist na ngayon pa lang sumali sa eleksyon.,Bong villa angkating nang matiwasay dahil talagang inari niya nang todo ang pangangampanya sa Agimat partylist na ngayon pa lang sumali sa eleksyon.,"['Revilla', 'angnakahinga', 'kinarir']","{'Revilla': ['refill', 'remulla', 'villa', 'devil', 'evil'], 'angnakahinga': ['nakahinga', 'angkakang', 'angkating', 'antalahing', 'kinakalinga'], 'kinarir': ['kinarit', 'binaril', 'inari', 'inarira', 'kinabi']}",FP,FP
Isa na rito ang pagsasagawa ng training camp sa Europa partikular na sa mga bansang may malalakas na teams upang mas lalo pang mahasa ang Pinoy cagers.,Isa na rito ang pagsasagawa ng training camp sa Europa partikular na sa mga bansang may malalakas na teams upang mas lalo pang mahasa ang Pinoy cagers.,Isa na rito ang pagsasagawa ng training camp sa kurona partikular na sa mga bansang may malalakas na teams upang mas lalo pang mahasa ang Pinoy ages.,"['Europa', 'cagers']","{'Europa': ['estropa', 'euro', 'kurona', 'tropa', 'aproba'], 'cagers': ['cager', 'cages', 'ages', 'bagets', 'cadets']}",FP,FP
"Sabi ko noon, my next tattoo will be my most memorable tattoo na hindi ko pagsisisihan, caption ni Aquino sa kaniyang video na ikinaantig ng netizens.","Sabi ko noon, my next tattoo will be my most memorable tattoo na hindi ko pagsisisihan, caption ni Aquino sa kaniyang video na ikinaantig ng netizens.","Sabi ko noon, my next tattoo will be my most memorable tattoo na hindi ko pagsisisihan, adaption ni aluin sa kaniyang video na ibinanting ng netizens.","['caption', 'Aquino', 'ikinaantig']","{'caption': ['caution', 'action', 'adaption', 'bastion', 'canton'], 'Aquino': ['akuin', 'akuing', 'aluin', 'aluing', 'alumno'], 'ikinaantig': ['inaantig', 'ibinabanting', 'ibinanting', 'ikinabuti', 'ikinabuting']}",FP,FP
Nakasaad din sa Joint Memorandum na pinagbabawal ang online selling ng mga nasabing gamot maliban na lamang kung pinapayagan ng FDA.,Nakasaad din sa Joint Memorandum na pinagbabawal ang online selling ng mga nasabing gamot maliban na lamang kung pinapayagan ng FDA.,Nakasaad din sa Joint Memorandum na pinagbabawal ang online selling ng mga nasabing gamot maliban na lamang kung pinapayagan ng FDA.,[],{},TN,TN
Kaya nag-decide silang magsama pa rin sa isang bubong.,Kaya nag-decide silang magsama pa rin sa isang bubong.,Kaya nag-decree silang magsama pa rin sa isang bubong.,['decide'],"{'decide': ['decided', 'decline', 'decree', 'dede', 'desire']}",FP,FP
"Ang mga mayor, gaya ng mga pari at hukom, ay may kapangyarihang magkasal ng mga magsing-irog.","Ang mga mayor, gaya ng mga pari at hukom, ay may kapangyarihang magkasal ng mga magsing-irog.","Ang mga mayor, gaya ng mga pari at hukom, ay may kapangyarihang magkasal ng mga magsing-irog.",[],{},TN,TN
Nang mag-isyu ng emergency use authorization sa Sinovac vaccine noong nakalipas na Pebrero ay hindi ito inirekomenda ng FDA para sa mga senior dahil sa kakulangan ng pag-aaral.,Nang mag-isyu ng emergency use authorization sa Sinovac vaccine noong nakalipas na Pebrero ay hindi ito inirekomenda ng FDA para sa mga senior dahil sa kakulangan ng pag-aaral.,Nang mag-isyu ng emergency use authorization sa Sinovac vaccine noong nakalipas na Pebrero ay hindi ito inirekomenda ng FDA para sa mga senior dahil sa kakulangan ng pag-aaral.,[],{},TN,TN
"Bogtong, dito kamakalawa ng gabi.","Bogtong, dito kamakalawa ng gabi.","bagitong, dito kamakalawa ng gabi.",['Bogtong'],"{'Bogtong': ['botong', 'bugtong', 'bagitong', 'bagkong', 'bagong']}",FP,FP
"Aniya, ??wala namang gustong magka-COVID pero kung kumakalam na ang sikmura ng iyong pamilya, hahayaan mo na lang ba, lalo na kung ikaw ay isang ama at asawa??","Aniya, ??wala namang gustong magka-COVID pero kung kumakalam na ang sikmura ng iyong pamilya, hahayaan mo na lang ba, lalo na kung ikaw ay isang ama at asawa??","Aniya, ??wala namang gustong magka-COVID pero kung kumakalam na ang sikmura ng iyong pamilya, hahayaan mo na lang ba, lalo na kung ikaw ay isang ama at asawa??",[],{},TN,TN
"Makikita rin ang sa lugar na tila may reception ng kasal na ginaganap base sa outfit ng ilang bisita, set up ng lugar, pati na rin ang party music na pinatutugtog.","Makikita rin ang sa lugar na tila may reception ng kasal na ginaganap base sa outfit ng ilang bisita, set up ng lugar, pati na rin ang party music na pinatutugtog.","Makikita rin ang sa lugar na tila may reception ng kasal na ginaganap base sa outfit ng ilang bisita, set up ng lugar, pati na rin ang party music na pinatutugtog.",[],{},TN,TN
"Iniintriga kasi ang pagpunta ng Megastar sa New York City, USA para i-surprise visit ang kapatid ni KC na si Frankie Pangilinan na kasalukuyang nag-aaral doon.","Iniintriga kasi ang pagpunta ng Megastar sa New York City, USA para i-surprise visit ang kapatid ni KC na si Frankie Pangilinan na kasalukuyang nag-aaral doon.","inieentrega kasi ang pagpunta ng legasya sa New yor City, USA para i-surprise visit ang kapatid ni k na si brake Pangilinan na kasalukuyang nag-aaral doon.","['Iniintriga', 'Megastar', 'York', 'KC', 'Frankie']","{'Iniintriga': ['inientrega', 'naintriga', 'inieentrega', 'inientra', 'iniistima'], 'Megastar': ['magasta', 'gagasta', 'legasya', 'mabasta', 'magasgas'], 'York': ['pork', 'work', 'yor', 'book', 'born'], 'KC': ['c', 'cc', 'k', 'ka', 'kg'], 'Frankie': ['franche', 'frank', 'brake', 'brandi', 'crane']}",FP,FP
"Kinilala ng Bontoc-PNP ang mga nasugatang sina Banayan Saowad, 66; Betty Fararao, 65; Rosita Awingan, 65, kabilang ang driver ng jeep na si Clifford Chamkas, 46, pawang residente ng Barangay Dalican sa nasabing bayan.","Kinilala ng Bontoc-PNP ang mga nasugatang sina Banayan Saowad, 66; Betty Fararao, 65; Rosita Awingan, 65, kabilang ang driver ng jeep na si Clifford Chamkas, 46, pawang residente ng Barangay Dalican sa nasabing bayan.","Kinilala ng bantog-pdp ang mga nasugatang sina Banayan saad, ag; beat kararaos, ag; kopita abangan, ag, kabilang ang driver ng jeep na si clipboard amas, ag, pawang residente ng Barangay aalitan sa nasabing bayan.","['Bontoc', 'PNP', 'Saowad', '66', 'Betty', 'Fararao', '65', 'Rosita', 'Awingan', '65', 'Clifford', 'Chamkas', '46', 'Dalican']","{'Bontoc': ['banto', 'bantod', 'bantog', 'bantok', 'bantot'], 'PNP': ['lpnp', 'pap', 'pdp', 'pep', 'png'], 'Saowad': ['gawad', 'kawad', 'saad', 'sabad', 'sabwat'], '66': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Betty': ['petty', 'batay', 'beat', 'beauty', 'belly'], 'Fararao': ['aararo', 'araro', 'kararaos', 'magarao', 'aaaral'], '65': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Rosita': ['bisita', 'bonita', 'kopita', 'kosta', 'masita'], 'Awingan': ['awangan', 'aawangan', 'abangan', 'alangan', 'alinman'], 'Clifford': ['afford', 'cliff', 'clipboard', 'coliform', 'blakbord'], 'Chamkas': ['hampas', 'aankas', 'amas', 'ankas', 'bakas'], '46': ['ab', 'ad', 'ag', 'ah', 'ak'], 'Dalican': ['dalian', 'aalisan', 'aalitan', 'alisan', 'alitan']}",FP,FP
Ang bongga lang dahil sa interbyung yon ni Toni kay Maricar ay nabanggit niyang from cover to cover ay binasa talaga niya ang libro ng Kapamilya actress na isang taon pa lang sa showbiz industry ay dumaan na sa matinding intriga dahil sa sex scandal videos nito na kumalat.,Ang bongga lang dahil sa interbyung yon ni Toni kay Maricar ay nabanggit niyang from cover to cover ay binasa talaga niya ang libro ng Kapamilya actress na isang taon pa lang sa showbiz industry ay dumaan na sa matinding intriga dahil sa sex scandal videos nito na kumalat.,Ang bongga lang dahil sa interbyung yon ni tone kay marina ay nabanggit niyang from cover to cover ay binasa talaga niya ang libro ng Kapamilya actress na isang taon pa lang sa showbiz industry ay dumaan na sa matinding intriga dahil sa sex scandal videos nito na kumalat.,"['Toni', 'Maricar']","{'Toni': ['tini', 'ton', 'tone', 'tong', 'tono'], 'Maricar': ['marilag', 'marilao', 'marina', 'marisa', 'marital']}",FP,FP
Ang mga HEIs naman na naglalayong mag-operate ng graduate at undergraduate programs sa pamamagitan ng distance learning ay dapat na humingi muna ng pahintulot mula sa CHED.,Ang mga HEIs naman na naglalayong mag-operate ng graduate at undergraduate programs sa pamamagitan ng distance learning ay dapat na humingi muna ng pahintulot mula sa CHED.,Ang mga seis naman na naglalayong mag-operate ng graduate at undergraduate programs sa pamamagitan ng distance learning ay dapat na humingi muna ng pahintulot mula sa chied.,"['HEIs', 'CHED']","{'HEIs': ['heist', 'his', 'seis', 'alis', 'amis'], 'CHED': ['che', 'chef', 'chied', 'shed', 'ache']}",FP,FP
Iginiit ni Salceda na ang mga imported na prutas ay banta sa kabuhayan ng mga lokal na magsasaka.,Iginiit ni Salceda na ang mga imported na prutas ay banta sa kabuhayan ng mga lokal na magsasaka.,Iginiit ni amyeda na ang mga imported na prutas ay banta sa kabuhayan ng mga lokal na magsasaka.,['Salceda'],"{'Salceda': ['salida', 'salted', 'amyeda', 'balada', 'balda']}",FP,FP
Si Arci ay matagal-tagal na rin na nasa Tate samantalang si Piolo ay nagpunta roon last week pagkatapos ng cycle 2 ng lock-in taping nila ni Lovi Poe ng Flower of Evil ng ABS-CBN.,Si Arci ay matagal-tagal na rin na nasa Tate samantalang si Piolo ay nagpunta roon last week pagkatapos ng cycle 2 ng lock-in taping nila ni Lovi Poe ng Flower of Evil ng ABS-CBN.,Si armi ay matagal-tagal na rin na nasa gate samantalang si biola ay nagpunta roon last week pagkatapos ng cycle d ng lock-in taping nila ni boli pon ng Flower of Evil ng abf-ab.,"['Arci', 'Tate', 'Piolo', '2', 'Lovi', 'Poe', 'ABS', 'CBN']","{'Arci': ['arch', 'ari', 'armi', 'aali', 'aani'], 'Tate': ['ate', 'date', 'gate', 'hate', 'late'], 'Piolo': ['polo', 'bilo', 'biola', 'biolon', 'bolo'], '2': ['b', 'c', 'd', 'e', 'f'], 'Lovi': ['love', 'lodi', 'boli', 'coli', 'cove'], 'Poe': ['po', 'pole', 'pon', 'pop', 'por'], 'ABS': ['ab', 'aba', 'abf', 'abo', 'ads'], 'CBN': ['can', 'con', 'ab', 'aba', 'aban']}",FP,FP
"Oo nga at may mga dating box office stars na sumali, pero hindi na rin naman kasi sila ganoon kasikat ngayon eh.","Oo nga at may mga dating box office stars na sumali, pero hindi na rin naman kasi sila ganoon kasikat ngayon eh.","Oo nga at may mga dating box office stars na sumali, pero hindi na rin naman kasi sila ganoon asikot ngayon eh.",['kasikat'],"{'kasikat': ['kasukat', 'pasikat', 'asikot', 'balikat', 'hasikan']}",FP,FP
Kabilang sa mga kasong hindi na iimbestigahan ng DOJ ay nangyari noon pang 2002.,Kabilang sa mga kasong hindi na iimbestigahan ng DOJ ay nangyari noon pang 2002.,Kabilang sa mga kasong hindi na iimbestigahan ng DOJ ay nangyari noon pang aako.,['2002'],"{'2002': ['aaba', 'aag', 'aako', 'aal', 'aala']}",FP,FP
"Hindi man daw sila nagkausap ni Kuya Kim bago ito lumipat sa GMA 7, pero nung dumating daw siya galing sa ilang buwang bakasyon sa kanyang pamilya sa Australia, nagkita raw silang dalawa at nagkausap.","Hindi man daw sila nagkausap ni Kuya Kim bago ito lumipat sa GMA 7, pero nung dumating daw siya galing sa ilang buwang bakasyon sa kanyang pamilya sa Australia, nagkita raw silang dalawa at nagkausap.","Hindi man daw sila nagkausap ni Kuya im bago ito lumipat sa gia d, pero nung dumating daw siya galing sa ilang buwang bakasyon sa kanyang pamilya sa aaralin, nagkita raw silang dalawa at nagkausap.","['Kim', 'GMA', '7', 'Australia']","{'Kim': ['dim', 'him', 'im', 'kam', 'kid'], 'GMA': ['ama', 'ga', 'gia', 'goma', 'gra'], '7': ['b', 'c', 'd', 'e', 'f'], 'Australia': ['australiano', 'aantala', 'aaralin', 'aasalin', 'aasarulin']}",FP,FP
"Baka nga mas marami pang kagulat-gulat na reveal sa October pag nag-declare na lahat ng candidacy, doon na natin mababasa ang pangalan ng lahat ng sasali sa eleksyon at kung anong position.","Baka nga mas marami pang kagulat-gulat na reveal sa October pag nag-declare na lahat ng candidacy, doon na natin mababasa ang pangalan ng lahat ng sasali sa eleksyon at kung anong position.","Baka nga mas marami pang kagulat-gulat na level sa cooker pag nag-declare na lahat ng candidacy, doon na natin mababasa ang pangalan ng lahat ng sasali sa eleksyon at kung anong position.","['reveal', 'October']","{'reveal': ['repeal', 'cereal', 'level', 'real', 'rebel'], 'October': ['actor', 'closer', 'cooker', 'cooler', 'cover']}",FP,FP
"Kabilang sa mga prayoridad na sektor ay ang edukasyon, imprastraktura, kalusugan, agrikultura at social safety nets.","Kabilang sa mga prayoridad na sektor ay ang edukasyon, imprastraktura, kalusugan, agrikultura at social safety nets.","Kabilang sa mga prayoridad na sektor ay ang edukasyon, imprastraktura, kalusugan, agrikultura at social safety nets.",[],{},TN,TN
"Ayon kay Gatchalian, ang hakbang ay reaksyon sa lumabas na survey ng Social Weather Stations (SWS) noog nagdaang buwan na nagsasabing may 3 milyong pamilya ay nakakaranas ng kagutuman.","Ayon kay Gatchalian, ang hakbang ay reaksyon sa lumabas na survey ng Social Weather Stations (SWS) noog nagdaang buwan na nagsasabing may 3 milyong pamilya ay nakakaranas ng kagutuman.","Ayon kay Gatchalian, ang hakbang ay reaksyon sa lumabas na survey ng Social Weather Stations (ss) noog nagdaang buwan na nagsasabing may d milyong pamilya ay nakakaranas ng kagutuman.","['SWS', '3']","{'SWS': ['sas', 'ses', 'ss', 'sss', 'swa'], '3': ['b', 'c', 'd', 'e', 'f']}",FP,FP
Gusto nilang ipakita na malakas pa ang following ng kanilang anime.,Gusto nilang ipakita na malakas pa ang following ng kanilang anime.,Gusto nilang ipakita na malakas pa ang following ng kanilang aide.,['anime'],"{'anime': ['anim', 'animo', 'aide', 'akme', 'alice']}",FP,FP
"Binigyang importansyta ni Mayor Domagoso ang pagkakaroon ng helipad para sa emergency cases mula sa labas ng Manila o vice-versa, dahil hindi sa lahat ng pagkakataon ay maaring umasa lamang sa mga ambulance sa mga hindi inaasahang pagkakataon.","Binigyang importansyta ni Mayor Domagoso ang pagkakaroon ng helipad para sa emergency cases mula sa labas ng Manila o vice-versa, dahil hindi sa lahat ng pagkakataon ay maaring umasa lamang sa mga ambulance sa mga hindi inaasahang pagkakataon.","Binigyang importansyta ni Mayor damages ang pagkakaroon ng helipad para sa emergency cases mula sa labas ng Manila o vice-versa, dahil hindi sa lahat ng pagkakataon ay maaring umasa lamang sa mga ambulance sa mga hindi inaasahang pagkakataon.",['Domagoso'],"{'Domagoso': ['comatose', 'dagos', 'damages', 'doloroso', 'domador']}",FP,FP
"Ani Cruz, hindi lang sa pag-transport ng mga relief goods ng Pitmaster kundi malaking tulong din ang mga Marines sa pagre-repack ng mga pagkain at hygiene kits para sa initial target namin na 100,000 families sa Surigao, Bohol, Negros at Palawan.","Ani Cruz, hindi lang sa pag-transport ng mga relief goods ng Pitmaster kundi malaking tulong din ang mga Marines sa pagre-repack ng mga pagkain at hygiene kits para sa initial target namin na 100,000 families sa Surigao, Bohol, Negros at Palawan.","Ani Cruz, hindi lang sa pag-transport ng mga relief goods ng postmaster kundi malaking tulong din ang mga Marines sa pagre-repack ng mga pagkain at hygiene kits para sa initial target namin na aam,aam families sa suriso, baho, Negros at pailawan.","['Pitmaster', '100', '000', 'Surigao', 'Bohol', 'Palawan']","{'Pitmaster': ['peymaster', 'posmaster', 'postmaster', 'banmaster', 'disaster'], '100': ['aag', 'aal', 'aam', 'aat', 'aaw'], '000': ['aag', 'aal', 'aam', 'aat', 'aaw'], 'Surigao': ['sumigaw', 'surian', 'suriso', 'abrigo', 'buliga'], 'Bohol': ['buhol', 'bagol', 'baho', 'bahog', 'bahon'], 'Palawan': ['galawan', 'halawan', 'pailawan', 'palaban', 'palagan']}",FP,FP
Wala pang balita kung kinubra ng nanalo ang kanang premyo.,Wala pang balita kung kinubra ng nanalo ang kanang premyo.,Wala pang balita kung kinubra ng nanalo ang kanang premyo.,[],{},TN,TN
"Sabi ko nga, gagawa ng paraan ang Diyos basta maganda ang hangarin mo,? pagtatapos ng binata.","Sabi ko nga, gagawa ng paraan ang Diyos basta maganda ang hangarin mo,? pagtatapos ng binata.","Sabi ko nga, gagawa ng paraan ang diyosa basta maganda ang hangarin mo,? pagtatapos ng binata.",['Diyos'],"{'Diyos': ['diyas', 'diyes', 'diyosa', 'diyus', 'aayos']}",FP,FP
"Sa mga opisyal at tauhan ng kagawaran bilang tugon sa panawagan ng Twitter user na si Carin Alexandria, na tulungan siyang mapabilis ang pagpapalabas sa passport ng kanyang anak.","Sa mga opisyal at tauhan ng kagawaran bilang tugon sa panawagan ng Twitter user na si Carin Alexandria, na tulungan siyang mapabilis ang pagpapalabas sa passport ng kanyang anak.","Sa mga opisyal at tauhan ng kagawaran bilang tugon sa panawagan ng Twitter user na si narin alkansia, na tulungan siyang mapabilis ang pagpapalabas sa passport ng kanyang anak.","['Carin', 'Alexandria']","{'Carin': ['cabin', 'caring', 'narin', 'parin', 'aakin'], 'Alexandria': ['alexander', 'alegoria', 'alkansia', 'balandra', 'labanderia']}",FP,FP
Nagtala si Ompod ng 95.0.,Nagtala si Ompod ng 95.0.,Nagtala si impok ng ag.d.,"['Ompod', '95', '0']","{'Ompod': ['ampon', 'impo', 'impok', 'ipod', 'mood'], '95': ['ab', 'ad', 'ag', 'ah', 'ak'], '0': ['b', 'c', 'd', 'e', 'f']}",FP,FP
Inaalam pa ng awtoridad kung saan nakuha ng isang residente sa Maconacon ang virus gayong wala naman siyang travel history.,Inaalam pa ng awtoridad kung saan nakuha ng isang residente sa Maconacon ang virus gayong wala naman siyang travel history.,Inaalam pa ng awtoridad kung saan nakuha ng isang residente sa abonado ang virus gayong wala naman siyang travel history.,['Maconacon'],"{'Maconacon': ['mahinahon', 'manaon', 'abonado', 'abonadong', 'kanayon']}",FP,FP
