Pattern_ID,Hybrid_N-Gram,Frequency,Detailed_POS,Rough_POS,POS_Type
522934,PRSP_CCP NNC CCT NNP RBK,2.0,PRSP_CCP NNC CCT NNP RBK,.* .* .* .* .*,Only Detailed POS
522935,NNC CCT NNP RBK RBQ,4.0,NNC CCT NNP RBK RBQ,.* .* .* .* .*,Only Detailed POS
522936,CCT NNP RBK RBQ PRS,2.0,CCT NNP RBK RBQ PRS,.* .* .* .* .*,Only Detailed POS
522937,LM VBTS JJN_CCP NNC CCP,7.0,.* VBTS JJN_CCP NNC CCP,.* .* .* .* .*,Only Detailed POS
522938,VBTS JJN_CCP NNC CCP DTC,3.0,VBTS JJN_CCP NNC CCP DTC,.* .* .* .* .*,Only Detailed POS
522940,DTC PRSP_CCP NNC LM VBTR_VBAF,2.0,DTC PRSP_CCP NNC .* VBTR_VBAF,.* .* .* .* .*,Only Detailed POS
522941,NNC LM VBTF RBI RBI,2.0,NNC .* VBTF RBI RBI,.* .* .* .* .*,Only Detailed POS
522942,CCB NNP CCB DTCP JJD_CCP,1.0,CCB NNP CCB DTCP JJD_CCP,.* .* .* .* .*,Only Detailed POS
522943,DTC NNP_CCP NNP CCT NNP,6.0,DTC NNP_CCP NNP CCT NNP,.* .* .* .* .*,Only Detailed POS
522944,NNP_CCP NNP CCT NNP LM,11.0,NNP_CCP NNP CCT NNP .*,.* .* .* .* .*,Only Detailed POS
522948,CCP NNC CCB NNC DTC,34.0,CCP NNC CCB NNC DTC,.* .* .* .* .*,Only Detailed POS
522952,LM VBTS CCB NNC NNC,6.0,.* VBTS CCB NNC NNC,.* .* .* .* .*,Only Detailed POS
522953,VBTS CCB NNC NNC CCT,5.0,VBTS CCB NNC NNC CCT,.* .* .* .* .*,Only Detailed POS
522954,CCB NNC NNC CCT NNP_CCP,2.0,CCB NNC NNC CCT NNP_CCP,.* .* .* .* .*,Only Detailed POS
522956,CCB NNC CCP NNP LM,40.0,CCB NNC CCP NNP .*,.* .* .* .* .*,Only Detailed POS
522957,RBI CCB DTCP NNC CCT,4.0,RBI CCB DTCP NNC CCT,.* .* .* .* .*,Only Detailed POS
522961,JJD NNC CCB NNC CCT,5.0,JJD NNC CCB NNC CCT,.* .* .* .* .*,Only Detailed POS
522962,VBH NNC CCP CDB NNC,7.0,VBH NNC CCP CDB NNC,.* .* .* .* .*,Only Detailed POS
522963,NNC CCP CDB NNC PRI,1.0,NNC CCP CDB NNC PRI,.* .* .* .* .*,Only Detailed POS
522964,CDB NNC PRI NNC CCT,5.0,CDB NNC PRI NNC CCT,.* .* .* .* .*,Only Detailed POS
522965,NNC PRI NNC CCT NNP,2.0,NNC PRI NNC CCT NNP,.* .* .* .* .*,Only Detailed POS
522970,NNC CCP NNC CCT VBOF,3.0,NNC CCP NNC CCT VBOF,.* .* .* .* .*,Only Detailed POS
522971,VBOF CCA VBOF DTC DTCP,3.0,VBOF CCA VBOF DTC DTCP,.* .* .* .* .*,Only Detailed POS
522972,CCT JJD_CCP NNC CCP NNC,6.0,CCT JJD_CCP NNC CCP NNC,.* .* .* .* .*,Only Detailed POS
522975,DTC PRI CCP VBTR CCP,1.0,DTC PRI CCP VBTR CCP,.* .* .* .* .*,Only Detailed POS
522976,VBAF CCT NNC CCB CDB,7.0,VBAF CCT NNC CCB CDB,.* .* .* .* .*,Only Detailed POS
522977,CCT NNC CCB CDB NNC_CCP,3.0,CCT NNC CCB CDB NNC_CCP,.* .* .* .* .*,Only Detailed POS
522978,VBW VBOF DTC DTCP NNC,3.0,VBW VBOF DTC DTCP NNC,.* .* .* .* .*,Only Detailed POS
522979,VBAF DTC DTCP NNC CCB,9.0,VBAF DTC DTCP NNC CCB,.* .* .* .* .*,Only Detailed POS
522980,VBTR CCP NNC CCT DTCP,1.0,VBTR CCP NNC CCT DTCP,.* .* .* .* .*,Only Detailed POS
522981,NNC CCP VBTR CCR CCT,3.0,NNC CCP VBTR CCR CCT,.* .* .* .* .*,Only Detailed POS
522982,CCP VBTS CCT NNP FW,94.0,CCP VBTS CCT NNP .*,.* .* .* .* .*,Only Detailed POS
522983,VBTS CCT NNP FW NNP,53.0,VBTS CCT NNP .* NNP,.* .* .* .* .*,Only Detailed POS
522984,CCT NNP FW NNP NNPA,4.0,CCT NNP .* NNP NNPA,.* .* .* .* .*,Only Detailed POS
522985,NNC RBW_CCP NNC VBW CCB,2.0,NNC RBW_CCP NNC VBW CCB,.* .* .* .* .*,Only Detailed POS
522986,VBTR CCB NNPA CCP DTC,2.0,VBTR CCB NNPA CCP DTC,.* .* .* .* .*,Only Detailed POS
522987,CCB NNPA CCP DTC NNC,9.0,CCB NNPA CCP DTC NNC,.* .* .* .* .*,Only Detailed POS
522988,DTC NNC LM RBF VBTF,3.0,DTC NNC .* RBF VBTF,.* .* .* .* .*,Only Detailed POS
522989,NNC LM RBF VBTF CCT,15.0,NNC .* RBF VBTF CCT,.* .* .* .* .*,Only Detailed POS
522990,LM RBF VBTF CCT JJD,5.0,.* RBF VBTF CCT JJD,.* .* .* .* .*,Only Detailed POS
522991,VBTF NNC CCB NNP CCT,2.0,VBTF NNC CCB NNP CCT,.* .* .* .* .*,Only Detailed POS
522992,CCT NNC CCB NNPA LM,46.0,CCT NNC CCB NNPA .*,.* .* .* .* .*,Only Detailed POS
522993,NNPA NNP NNPA CCP DTP,1.0,NNPA NNP NNPA CCP DTP,.* .* .* .* .*,Only Detailed POS
522994,LM VBTS CCB VBRF CCP,2.0,.* VBTS CCB VBRF CCP,.* .* .* .* .*,Only Detailed POS
522995,VBTS CCB VBRF CCP NNC,2.0,VBTS CCB VBRF CCP NNC,.* .* .* .* .*,Only Detailed POS
522996,CCB VBRF CCP NNC CCB,2.0,CCB VBRF CCP NNC CCB,.* .* .* .* .*,Only Detailed POS
522997,NNC DTC VBTS CCT VBW,3.0,NNC DTC VBTS CCT VBW,.* .* .* .* .*,Only Detailed POS
522998,CCB PRI_CCP NNC LM VBTS,13.0,CCB PRI_CCP NNC .* VBTS,.* .* .* .* .*,Only Detailed POS
522999,NNC LM VBTS CCT NNP_CCP,6.0,NNC .* VBTS CCT NNP_CCP,.* .* .* .* .*,Only Detailed POS
523000,LM VBTS CCT NNP_CCP NNP,11.0,.* VBTS CCT NNP_CCP NNP,.* .* .* .* .*,Only Detailed POS
523002,CCB DTCP NNC CCP PRO,5.0,CCB DTCP NNC CCP PRO,.* .* .* .* .*,Only Detailed POS
523003,CCT NNC CCB PRI NNC,3.0,CCT NNC CCB PRI NNC,.* .* .* .* .*,Only Detailed POS
523004,VBAF CCT PRI_CCP NNC CCT,9.0,VBAF CCT PRI_CCP NNC CCT,.* .* .* .* .*,Only Detailed POS
523005,CCB NNP CCA NNP DTC,4.0,CCB NNP CCA NNP DTC,.* .* .* .* .*,Only Detailed POS
523006,NNP DTC NNC CCT NNP,5.0,NNP DTC NNC CCT NNP,.* .* .* .* .*,Only Detailed POS
523007,DTC NNC CCT NNP CDB,3.0,DTC NNC CCT NNP CDB,.* .* .* .* .*,Only Detailed POS
523010,RBD_CCP VBOF DTP NNP NNP,3.0,RBD_CCP VBOF DTP NNP NNP,.* .* .* .* .*,Only Detailed POS
523011,VBOF DTP NNP NNP CCT,5.0,VBOF DTP NNP NNP CCT,.* .* .* .* .*,Only Detailed POS
523012,NNC CCB NNP DTC JJD,4.0,NNC CCB NNP DTC JJD,.* .* .* .* .*,Only Detailed POS
523013,CCB NNP DTC JJD CCP,4.0,CCB NNP DTC JJD CCP,.* .* .* .* .*,Only Detailed POS
523014,NNP DTC JJD CCP NNC,11.0,NNP DTC JJD CCP NNC,.* .* .* .* .*,Only Detailed POS
523015,CCP VBTS CCB JJCS_JJD_CCP NNC,4.0,CCP VBTS CCB JJCS_JJD_CCP NNC,.* .* .* .* .*,Only Detailed POS
523016,JJCS_JJD_CCP NNC CCP VBTR CCT,2.0,JJCS_JJD_CCP NNC CCP VBTR CCT,.* .* .* .* .*,Only Detailed POS
523017,NNC CCP VBTR CCT FW,106.0,NNC CCP VBTR CCT .*,.* .* .* .* .*,Only Detailed POS
523018,CCT FW CCT NNC CCB,73.0,CCT .* CCT NNC CCB,.* .* .* .* .*,Only Detailed POS
523019,FW CCT NNC CCB NNC,760.0,.* CCT NNC CCB NNC,.* .* .* .* .*,Only Detailed POS
523020,CCP NNC RBL DTP NNP,7.0,CCP NNC RBL DTP NNP,.* .* .* .* .*,Only Detailed POS
523021,NNC RBL DTP NNP NNP,8.0,NNC RBL DTP NNP NNP,.* .* .* .* .*,Only Detailed POS
523022,NNP CCT CCT JJD CCP,3.0,NNP CCT CCT JJD CCP,.* .* .* .* .*,Only Detailed POS
523026,JJN_CCP VBTS CCP DTP NNP,2.0,JJN_CCP VBTS CCP DTP NNP,.* .* .* .* .*,Only Detailed POS
523027,NNP NNP LM VBTS VBW,7.0,NNP NNP .* VBTS VBW,.* .* .* .* .*,Only Detailed POS
523028,NNP LM VBTS VBW CCB,7.0,NNP .* VBTS VBW CCB,.* .* .* .* .*,Only Detailed POS
523029,DTP NNP NNP CCB VBW,4.0,DTP NNP NNP CCB VBW,.* .* .* .* .*,Only Detailed POS
523030,RBL CCT NNC CCP VBTS,3.0,RBL CCT NNC CCP VBTS,.* .* .* .* .*,Only Detailed POS
523031,CCT NNC CCP VBTS PRS,3.0,CCT NNC CCP VBTS PRS,.* .* .* .* .*,Only Detailed POS
523032,NNC CCP VBTS PRS NNC,2.0,NNC CCP VBTS PRS NNC,.* .* .* .* .*,Only Detailed POS
523033,NNC CCT VBOF DTP NNP,2.0,NNC CCT VBOF DTP NNP,.* .* .* .* .*,Only Detailed POS
523034,VBOF DTP NNP NNP CCP,4.0,VBOF DTP NNP NNP CCP,.* .* .* .* .*,Only Detailed POS
523035,CCB JJN_CCP NNC CCP VBTF,3.0,CCB JJN_CCP NNC CCP VBTF,.* .* .* .* .*,Only Detailed POS
523036,NNC CCP VBTF CCR CCT,2.0,NNC CCP VBTF CCR CCT,.* .* .* .* .*,Only Detailed POS
523037,NNC CCP PRO LM DTP,5.0,NNC CCP PRO .* DTP,.* .* .* .* .*,Only Detailed POS
523038,LM RBF VBTS CCT NNP,4.0,.* RBF VBTS CCT NNP,.* .* .* .* .*,Only Detailed POS
523040,DTC NNP NNP CCT NNC,2.0,DTC NNP NNP CCT NNC,.* .* .* .* .*,Only Detailed POS
523041,CCA JJD CCT NNC CCT,2.0,CCA JJD CCT NNC CCT,.* .* .* .* .*,Only Detailed POS
523042,CCT DTC NNC CCB NNP,4.0,CCT DTC NNC CCB NNP,.* .* .* .* .*,Only Detailed POS
523043,CCP DTC NNC LM RBL,6.0,CCP DTC NNC .* RBL,.* .* .* .* .*,Only Detailed POS
523044,PRSP_CCP JJD CCP NNC_CCP NNC,1.0,PRSP_CCP JJD CCP NNC_CCP NNC,.* .* .* .* .*,Only Detailed POS
523045,JJD CCP NNC_CCP NNC CCB,5.0,JJD CCP NNC_CCP NNC CCB,.* .* .* .* .*,Only Detailed POS
523046,NNC_CCP NNC CCB NNC CCT,5.0,NNC_CCP NNC CCB NNC CCT,.* .* .* .* .*,Only Detailed POS
523047,JJD DTC NNC CCB NNC,13.0,JJD DTC NNC CCB NNC,.* .* .* .* .*,Only Detailed POS
523048,DTC PRI_CCP NNC RBL CCT,4.0,DTC PRI_CCP NNC RBL CCT,.* .* .* .* .*,Only Detailed POS
523049,VBTS CCT FW CCT NNC,23.0,VBTS CCT .* CCT NNC,.* .* .* .* .*,Only Detailed POS
523050,NNC CCT NNC DTC NNP,4.0,NNC CCT NNC DTC NNP,.* .* .* .* .*,Only Detailed POS
523051,DTC DTCP NNC PRO LM,4.0,DTC DTCP NNC PRO .*,.* .* .* .* .*,Only Detailed POS
523052,LM RBM VBTS CCB NNC,3.0,.* RBM VBTS CCB NNC,.* .* .* .* .*,Only Detailed POS
523053,CCP NNC CCB NNP CCR,4.0,CCP NNC CCB NNP CCR,.* .* .* .* .*,Only Detailed POS
523054,NNC CCB NNP CCR DTC,2.0,NNC CCB NNP CCR DTC,.* .* .* .* .*,Only Detailed POS
523055,CCR DTC NNP LM VBH,2.0,CCR DTC NNP .* VBH,.* .* .* .* .*,Only Detailed POS
523056,DTC NNP LM VBH JJN_CCP,3.0,DTC NNP .* VBH JJN_CCP,.* .* .* .* .*,Only Detailed POS
523057,NNP LM VBTS CCB PRQ_CCP,5.0,NNP .* VBTS CCB PRQ_CCP,.* .* .* .* .*,Only Detailed POS
523058,VBAF CCT NNC CCB VBTR,3.0,VBAF CCT NNC CCB VBTR,.* .* .* .* .*,Only Detailed POS
523059,CCT NNC CCB VBTR CCB,3.0,CCT NNC CCB VBTR CCB,.* .* .* .* .*,Only Detailed POS
523061,VBOF DTC NNC NNC CCT,3.0,VBOF DTC NNC NNC CCT,.* .* .* .* .*,Only Detailed POS
523062,NNC CCB JJD CCP VBW,3.0,NNC CCB JJD CCP VBW,.* .* .* .* .*,Only Detailed POS
523063,LM VBTS RBI CCT DTCP,3.0,.* VBTS RBI CCT DTCP,.* .* .* .* .*,Only Detailed POS
523064,VBTS RBI CCT DTCP NNC,2.0,VBTS RBI CCT DTCP NNC,.* .* .* .* .*,Only Detailed POS
523065,RBI CCT DTCP NNC CCB,5.0,RBI CCT DTCP NNC CCB,.* .* .* .* .*,Only Detailed POS
523066,NNP CCA PRI RBI_CCP DTCP,2.0,NNP CCA PRI RBI_CCP DTCP,.* .* .* .* .*,Only Detailed POS
523067,JJN_CCP NNC CCP NNP CCP,4.0,JJN_CCP NNC CCP NNP CCP,.* .* .* .* .*,Only Detailed POS
523069,VBTS CCT PRSP_CCP DTCP NNC,7.0,VBTS CCT PRSP_CCP DTCP NNC,.* .* .* .* .*,Only Detailed POS
523070,CCT PRSP_CCP DTCP NNC RBW_CCP,2.0,CCT PRSP_CCP DTCP NNC RBW_CCP,.* .* .* .* .*,Only Detailed POS
523071,PRSP_CCP DTCP NNC RBW_CCP NNP,3.0,PRSP_CCP DTCP NNC RBW_CCP NNP,.* .* .* .* .*,Only Detailed POS
523072,DTCP NNC RBW_CCP NNP VBW,2.0,DTCP NNC RBW_CCP NNP VBW,.* .* .* .* .*,Only Detailed POS
523073,VBW VBOF CCB NNC CCB,1.0,VBW VBOF CCB NNC CCB,.* .* .* .* .*,Only Detailed POS
523074,VBTS DTC NNC VBW CCB,3.0,VBTS DTC NNC VBW CCB,.* .* .* .* .*,Only Detailed POS
523075,NNC CCT NNP CCP VBOF,3.0,NNC CCT NNP CCP VBOF,.* .* .* .* .*,Only Detailed POS
523076,CCT NNP CCP VBOF DTC,6.0,CCT NNP CCP VBOF DTC,.* .* .* .* .*,Only Detailed POS
523077,NNP CCP VBOF DTC DTCP,7.0,NNP CCP VBOF DTC DTCP,.* .* .* .* .*,Only Detailed POS
523078,NNC CCA VBOF DTC DTCP,12.0,NNC CCA VBOF DTC DTCP,.* .* .* .* .*,Only Detailed POS
523081,CDB CCB RBW NNPA JJD,3.0,CDB CCB RBW NNPA JJD,.* .* .* .* .*,Only Detailed POS
523082,CCB RBW NNPA JJD CCP,3.0,CCB RBW NNPA JJD CCP,.* .* .* .* .*,Only Detailed POS
523083,RBW NNPA JJD CCP NNC,3.0,RBW NNPA JJD CCP NNC,.* .* .* .* .*,Only Detailed POS
523084,NNPA JJD CCP NNC NNPA,3.0,NNPA JJD CCP NNC NNPA,.* .* .* .* .*,Only Detailed POS
523085,JJD CCP NNC NNPA CCA,1.0,JJD CCP NNC NNPA CCA,.* .* .* .* .*,Only Detailed POS
523087,CCB NNP NNP CCP VBOF,8.0,CCB NNP NNP CCP VBOF,.* .* .* .* .*,Only Detailed POS
523088,NNP NNP CCP VBOF CCB,5.0,NNP NNP CCP VBOF CCB,.* .* .* .* .*,Only Detailed POS
523089,DTC VBAF CCT DTCP NNC_CCP,1.0,DTC VBAF CCT DTCP NNC_CCP,.* .* .* .* .*,Only Detailed POS
523090,NNP CCA VBTS CCP DTC,3.0,NNP CCA VBTS CCP DTC,.* .* .* .* .*,Only Detailed POS
523091,VBTS CCP DTC DTCP NNP,3.0,VBTS CCP DTC DTCP NNP,.* .* .* .* .*,Only Detailed POS
523092,DTC DTCP NNP LM VBH,3.0,DTC DTCP NNP .* VBH,.* .* .* .* .*,Only Detailed POS
523093,NNP LM VBTR CCT PRI_CCP,7.0,NNP .* VBTR CCT PRI_CCP,.* .* .* .* .*,Only Detailed POS
523094,VBTR CCT PRI_CCP NNC CCT,2.0,VBTR CCT PRI_CCP NNC CCT,.* .* .* .* .*,Only Detailed POS
523095,CCT PRI_CCP NNC CCT JJD_CCP,2.0,CCT PRI_CCP NNC CCT JJD_CCP,.* .* .* .* .*,Only Detailed POS
523096,RBD CCP VBTR CCB NNP,2.0,RBD CCP VBTR CCB NNP,.* .* .* .* .*,Only Detailed POS
523097,CCP VBTR CCB NNP DTC,3.0,CCP VBTR CCB NNP DTC,.* .* .* .* .*,Only Detailed POS
523098,VBTR CCB NNP DTC DTCP,2.0,VBTR CCB NNP DTC DTCP,.* .* .* .* .*,Only Detailed POS
523099,CCB NNP DTC DTCP NNP,3.0,CCB NNP DTC DTCP NNP,.* .* .* .* .*,Only Detailed POS
523100,CCT CCT LM VBTS CCB,3.0,CCT CCT .* VBTS CCB,.* .* .* .* .*,Only Detailed POS
523101,NNC CCP CCT CCT DTCP,1.0,NNC CCP CCT CCT DTCP,.* .* .* .* .*,Only Detailed POS
523102,PRI_CCP NNC CCP VBTR CCP,9.0,PRI_CCP NNC CCP VBTR CCP,.* .* .* .* .*,Only Detailed POS
523103,NNC CCP VBTR CCP JJD,3.0,NNC CCP VBTR CCP JJD,.* .* .* .* .*,Only Detailed POS
523104,NNC CCB NNC CCT NNP_CCP,7.0,NNC CCB NNC CCT NNP_CCP,.* .* .* .* .*,Only Detailed POS
523106,LM VBOF DTC DTCP NNC,156.0,.* VBOF DTC DTCP NNC,.* .* .* .* .*,Only Detailed POS
523111,LM VBTS CCT NNP CCP,21.0,.* VBTS CCT NNP CCP,.* .* .* .* .*,Only Detailed POS
523112,CCA VBTR CCP VBW CCB,2.0,CCA VBTR CCP VBW CCB,.* .* .* .* .*,Only Detailed POS
523113,VBTR CCP VBW CCB PRI_CCP,1.0,VBTR CCP VBW CCB PRI_CCP,.* .* .* .* .*,Only Detailed POS
523114,CCP VBW CCB PRI_CCP NNC,9.0,CCP VBW CCB PRI_CCP NNC,.* .* .* .* .*,Only Detailed POS
523115,VBW CCB PRI_CCP NNC CCB,5.0,VBW CCB PRI_CCP NNC CCB,.* .* .* .* .*,Only Detailed POS
523116,VBTS RBW_CCP NNP CCB PRI_CCP,3.0,VBTS RBW_CCP NNP CCB PRI_CCP,.* .* .* .* .*,Only Detailed POS
523117,CCB PRI_CCP NNC_CCP VBOF DTC,2.0,CCB PRI_CCP NNC_CCP VBOF DTC,.* .* .* .* .*,Only Detailed POS
523118,PRI_CCP NNC_CCP VBOF DTC NNC,2.0,PRI_CCP NNC_CCP VBOF DTC NNC,.* .* .* .* .*,Only Detailed POS
523119,NNC_CCP VBOF DTC NNC CCB,4.0,NNC_CCP VBOF DTC NNC CCB,.* .* .* .* .*,Only Detailed POS
523123,LM VBTS CCP VBTR CCB,7.0,.* VBTS CCP VBTR CCB,.* .* .* .* .*,Only Detailed POS
523124,CCB CCT NNC CCB DTCP,3.0,CCB CCT NNC CCB DTCP,.* .* .* .* .*,Only Detailed POS
523125,CCT NNC CCB DTCP CDB,2.0,CCT NNC CCB DTCP CDB,.* .* .* .* .*,Only Detailed POS
523126,CDB RBW CDB NNC CCB,4.0,CDB RBW CDB NNC CCB,.* .* .* .* .*,Only Detailed POS
523127,PRI_CCP NNC DTC VBTS CCB,3.0,PRI_CCP NNC DTC VBTS CCB,.* .* .* .* .*,Only Detailed POS
523128,DTC JJN_CCP JJD CCP NNC,8.0,DTC JJN_CCP JJD CCP NNC,.* .* .* .* .*,Only Detailed POS
523129,JJN_CCP JJD CCP NNC CCB,10.0,JJN_CCP JJD CCP NNC CCB,.* .* .* .* .*,Only Detailed POS
523130,CCB DTCP NNC RBW_CCP JJN,1.0,CCB DTCP NNC RBW_CCP JJN,.* .* .* .* .*,Only Detailed POS
523132,RBW DTC NNC LM JJD,4.0,RBW DTC NNC .* JJD,.* .* .* .* .*,Only Detailed POS
523133,DTC NNC LM JJD CCT,24.0,DTC NNC .* JJD CCT,.* .* .* .* .*,Only Detailed POS
523134,CCT NNC CCB VBW CCB,9.0,CCT NNC CCB VBW CCB,.* .* .* .* .*,Only Detailed POS
523135,DTCP NNC CCB DTCP CCR,2.0,DTCP NNC CCB DTCP CCR,.* .* .* .* .*,Only Detailed POS
523137,CCP RBW_CCP NNC CCP PRO,2.0,CCP RBW_CCP NNC CCP PRO,.* .* .* .* .*,Only Detailed POS
523138,RBW_CCP NNC CCP PRO DTC,3.0,RBW_CCP NNC CCP PRO DTC,.* .* .* .* .*,Only Detailed POS
523139,CCB NNP LM RBD_CCP JJD,3.0,CCB NNP .* RBD_CCP JJD,.* .* .* .* .*,Only Detailed POS
523140,CCB NNC LM VBTR_VBAF CCT,16.0,CCB NNC .* VBTR_VBAF CCT,.* .* .* .* .*,Only Detailed POS
523141,NNC LM VBTR_VBAF CCT NNC,30.0,NNC .* VBTR_VBAF CCT NNC,.* .* .* .* .*,Only Detailed POS
523142,LM VBTR_VBAF CCT NNC CCB,31.0,.* VBTR_VBAF CCT NNC CCB,.* .* .* .* .*,Only Detailed POS
523143,VBAF CCB JJD_CCP FW CCT,18.0,VBAF CCB JJD_CCP .* CCT,.* .* .* .* .*,Only Detailed POS
523144,FW CCT CCT NNC CCB,67.0,.* CCT CCT NNC CCB,.* .* .* .* .*,Only Detailed POS
523145,CCT DTCP JJCS_JJD_CCP NNC CCB,4.0,CCT DTCP JJCS_JJD_CCP NNC CCB,.* .* .* .* .*,Only Detailed POS
523147,JJD CCT NNP FW CCA,3.0,JJD CCT NNP .* CCA,.* .* .* .* .*,Only Detailed POS
523148,DTC NNC CCT JJD_CCP FW,18.0,DTC NNC CCT JJD_CCP .*,.* .* .* .* .*,Only Detailed POS
523149,NNC CCT JJD_CCP FW LM,160.0,NNC CCT JJD_CCP .* .*,.* .* .* .* .*,Only Detailed POS
523150,LM VBTR CCB NNP NNP,17.0,.* VBTR CCB NNP NNP,.* .* .* .* .*,Only Detailed POS
523151,VBTR CCB NNP NNP FW,13.0,VBTR CCB NNP NNP .*,.* .* .* .* .*,Only Detailed POS
523152,NNC CCB PRI RBI_CCP DTCP,3.0,NNC CCB PRI RBI_CCP DTCP,.* .* .* .* .*,Only Detailed POS
523153,VBTR_CCP DTC NNC CCB NNC,4.0,VBTR_CCP DTC NNC CCB NNC,.* .* .* .* .*,Only Detailed POS
523154,NNC CCB NNC LM CCT,112.0,NNC CCB NNC .* CCT,.* .* .* .* .*,Only Detailed POS
523155,VBOF CCP NNC CCB NNC,4.0,VBOF CCP NNC CCB NNC,.* .* .* .* .*,Only Detailed POS
523157,DTC JJD_CCP NNC RBW_CCP NNP,2.0,DTC JJD_CCP NNC RBW_CCP NNP,.* .* .* .* .*,Only Detailed POS
523158,RBW_CCP NNP CCB CDB CCP,2.0,RBW_CCP NNP CCB CDB CCP,.* .* .* .* .*,Only Detailed POS
523159,VBTF CCT CDB NNC CCA,2.0,VBTF CCT CDB NNC CCA,.* .* .* .* .*,Only Detailed POS
523160,CDB NNC CCA VBTS CCB,3.0,CDB NNC CCA VBTS CCB,.* .* .* .* .*,Only Detailed POS
523161,RBK RBQ DTC NNC CCP,4.0,RBK RBQ DTC NNC CCP,.* .* .* .* .*,Only Detailed POS
523162,CCT NNC CCB NNP RBL,5.0,CCT NNC CCB NNP RBL,.* .* .* .* .*,Only Detailed POS
523163,NNC CCB NNP RBL JJD,2.0,NNC CCB NNP RBL JJD,.* .* .* .* .*,Only Detailed POS
523164,JJD CCB NNP RBW_CCP CDB,1.0,JJD CCB NNP RBW_CCP CDB,.* .* .* .* .*,Only Detailed POS
523167,CCT NNC LM JJD CCA,6.0,CCT NNC .* JJD CCA,.* .* .* .* .*,Only Detailed POS
523168,CCT NNC CCP VBTS RBI,1.0,CCT NNC CCP VBTS RBI,.* .* .* .* .*,Only Detailed POS
523169,CCP VBTS RBI DTC NNC,5.0,CCP VBTS RBI DTC NNC,.* .* .* .* .*,Only Detailed POS
523170,VBTS RBI DTC NNC LM,31.0,VBTS RBI DTC NNC .*,.* .* .* .* .*,Only Detailed POS
523171,CCT NNC LM RBF VBTS,2.0,CCT NNC .* RBF VBTS,.* .* .* .* .*,Only Detailed POS
523172,NNC LM RBF VBTS CCB,9.0,NNC .* RBF VBTS CCB,.* .* .* .* .*,Only Detailed POS
523173,CCB JJD_CCP NNC CCT NNP_CCP,2.0,CCB JJD_CCP NNC CCT NNP_CCP,.* .* .* .* .*,Only Detailed POS
523174,JJD_CCP NNC CCT NNP_CCP NNP,2.0,JJD_CCP NNC CCT NNP_CCP NNP,.* .* .* .* .*,Only Detailed POS
523175,RBI CCT JJD CCP NNC,3.0,RBI CCT JJD CCP NNC,.* .* .* .* .*,Only Detailed POS
523176,NNPA NNP NNPA DTC NNC,3.0,NNPA NNP NNPA DTC NNC,.* .* .* .* .*,Only Detailed POS
523177,CCP DTC NNC LM NNC,122.0,CCP DTC NNC .* NNC,.* .* .* .* .*,Only Detailed POS
523178,DTC NNC LM NNC CCT,139.0,DTC NNC .* NNC CCT,.* .* .* .* .*,Only Detailed POS
523179,NNC CCP VBW CCB NNC,11.0,NNC CCP VBW CCB NNC,.* .* .* .* .*,Only Detailed POS
523180,CCP VBW CCB NNC CCP,5.0,CCP VBW CCB NNC CCP,.* .* .* .* .*,Only Detailed POS
523181,VBW CCB NNC CCP VBH,4.0,VBW CCB NNC CCP VBH,.* .* .* .* .*,Only Detailed POS
523182,NNC_CCP NNC CCP VBTR CCB,6.0,NNC_CCP NNC CCP VBTR CCB,.* .* .* .* .*,Only Detailed POS
523183,CCB DTCP NNC_CCP JJD CCB,3.0,CCB DTCP NNC_CCP JJD CCB,.* .* .* .* .*,Only Detailed POS
523184,DTCP NNC_CCP JJD CCB DTCP,1.0,DTCP NNC_CCP JJD CCB DTCP,.* .* .* .* .*,Only Detailed POS
523185,CCA VBTS CCB NNC RBL,2.0,CCA VBTS CCB NNC RBL,.* .* .* .* .*,Only Detailed POS
523186,NNP CCP NNP DTC NNC,2.0,NNP CCP NNP DTC NNC,.* .* .* .* .*,Only Detailed POS
523187,CCP NNP DTC NNC CCP,2.0,CCP NNP DTC NNC CCP,.* .* .* .* .*,Only Detailed POS
523188,CCP VBAF CCT PRI CCB,3.0,CCP VBAF CCT PRI CCB,.* .* .* .* .*,Only Detailed POS
523189,CCB DTCP NNC DTC NNPA,2.0,CCB DTCP NNC DTC NNPA,.* .* .* .* .*,Only Detailed POS
523190,PRO_CCP DTCP VBTS_CCP NNC CCT,1.0,PRO_CCP DTCP VBTS_CCP NNC CCT,.* .* .* .* .*,Only Detailed POS
523191,VBTS RBW_CCP NNP CDB CCP,1.0,VBTS RBW_CCP NNP CDB CCP,.* .* .* .* .*,Only Detailed POS
523192,RBW_CCP NNP CDB CCP DTC,1.0,RBW_CCP NNP CDB CCP DTC,.* .* .* .* .*,Only Detailed POS
523193,NNP CDB CCP DTC NNC,2.0,NNP CDB CCP DTC NNC,.* .* .* .* .*,Only Detailed POS
523194,CDB CCP DTC NNC LM,3.0,CDB CCP DTC NNC .*,.* .* .* .* .*,Only Detailed POS
523195,LM VBRF CCT NNC CCB,6.0,.* VBRF CCT NNC CCB,.* .* .* .* .*,Only Detailed POS
523196,VBTS DTC PRSP_CCP NNC CCP,4.0,VBTS DTC PRSP_CCP NNC CCP,.* .* .* .* .*,Only Detailed POS
