Pattern_ID,RoughPOS_N-Gram,RPOSN_Freq,DetailedPOS_N-Gram,DPOSN_Freq,Comparison_Replacement_Matrix,POS_N-Gram,Effective_Freq
612718,CC.* NN.* JJ.* CC.* VB.* CC.*,2.0,CCT NNC JJC CCB VBOF CCA,2.0,CCT NNC * * * *,CCT NNC JJ.* CC.* VB.* CC.*,2.0
612719,PM.* NN.* CC.* NN.* DT.* PR.*_CC.*,3.0,PMC NNC CCB NNP DTC PRI_CCP,2.0,PMC NNC * * * *,PMC NNC CC.* NN.* DT.* PR.*_CC.*,2.0
612720,PM.* NN.* CC.* NN.* DT.* PR.*_CC.*,3.0,PMC NNP CCA NNP DTC PRSP_CCP,3.0,PMC * * * * *,PMC NN.* CC.* NN.* DT.* PR.*_CC.*,3.0
612724,RB.* RB.* CC.* DT.* NN.* PM.*,2.0,RBF RBI CCT DTCP NNC PMC,2.0,* * CCT * * PMC,RB.* RB.* CCT DT.* NN.* PMC,2.0
612727,DT.* NN.* PM.* PM.* CC.* VB.*,3.0,DTP NNP PMC PMS CCR VBOF,3.0,* * PMC PMS * *,DT.* NN.* PMC PMS CC.* VB.*,3.0
612729,PM.* LM VB.* CC.* PM.* PR.*,2.0,PMC LM VBTS CCP PMS PRS,2.0,PMC LM * * PMS *,PMC LM VB.* CC.* PMS PR.*,2.0
612730,PM.* CC.* VB.* VB.* CC.* NN.*,3.0,PMC CCA VBS VBTS CCT NNP,2.0,PMC * * VBTS * *,PMC CC.* VB.* VBTS CC.* NN.*,2.0
612736,CC.* NN.* PM.* CC.* PR.* DT.*,4.0,CCA NNP PMC CCB PRL DTPP,5.0,* * PMC * * *,CC.* NN.* PMC CC.* PR.* DT.*,5.0
612740,LM VB.* CC.* NN.* CC.* NN.*_CC.*,6.0,LM VBTR CCB NNC CCT NNC_CCP,5.0,LM * * NNC * *,LM VB.* CC.* NNC CC.* NN.*_CC.*,5.0
612743,VB.* CC.* NN.* CC.* NN.*_CC.* VB.*,2.0,VBTF CCB NNC CCT NNC_CCP VBAF,3.0,* * NNC * * *,VB.* CC.* NNC CC.* NN.*_CC.* VB.*,3.0
612745,CC.* JJ.*_CC.* DT.* NN.* CC.* NN.*,9.0,CCB JJD_CCP DTP NNP CCT NNPA,12.0,* JJD_CCP * * * *,CC.* JJD_CCP DT.* NN.* CC.* NN.*,12.0
612746,CC.* JJ.*_CC.* DT.* NN.* CC.* NN.*,9.0,CCT JJD_CCP DTCP NNC CCB NNC,4.0,CCT JJD_CCP * * * *,CCT JJD_CCP DT.* NN.* CC.* NN.*,4.0
612747,CC.* JJ.*_CC.* DT.* NN.* CC.* NN.*,9.0,CCB JJC_CCP DTCP NNC CCT NNC,2.0,* JJC_CCP * * * *,CC.* JJC_CCP DT.* NN.* CC.* NN.*,2.0
612750,CC.* NN.* CC.* DT.* NN.*_CC.* JJ.*,5.0,CCT NNC CCB DTCP NNC_CCP JJD,2.0,CCT NNC * * * *,CCT NNC CC.* DT.* NN.*_CC.* JJ.*,2.0
612751,CC.* NN.* CC.* DT.* NN.*_CC.* JJ.*,5.0,CCB NNC CCT DTCP NNC_CCP JJD,7.0,* NNC * * * *,CC.* NNC CC.* DT.* NN.*_CC.* JJ.*,7.0
612756,DT.* NN.* PM.* LM RB.* CC.*,3.0,DTP NNP PMC LM RBD CCT,2.0,* * PMC * * CCT,DT.* NN.* PMC LM RB.* CCT,2.0
612757,DT.* NN.* PM.* LM RB.* CC.*,3.0,DTCP NNC PMC LM RBD CCP,2.0,DTCP * PMC * * *,DTCP NN.* PMC LM RB.* CC.*,2.0
612758,LM RB.* CC.* NN.* CC.* VB.*,3.0,LM RBL CCT NNC CCP VBTS,3.0,LM * CCT NNC * *,LM RB.* CCT NNC CC.* VB.*,3.0
612761,JJ.*_CC.* JJ.*_CC.* NN.* CC.* NN.* PM.*,2.0,JJN_CCP JJD_CCP NNC CCB NNP PMS,2.0,JJN_CCP JJD_CCP * * * PMS,JJN_CCP JJD_CCP NN.* CC.* NN.* PMS,2.0
612762,NN.* LM VB.* RB.* CC.* VB.*_CC.*,2.0,NNPA LM VBTR RBI CCP VBRF_CCP,2.0,* * * RBI * *,NN.* LM VB.* RBI CC.* VB.*_CC.*,2.0
612763,NN.* CC.* JJ.*_CC.* NN.* CC.* PM.*,2.0,NNP CCB JJD_CCP NNC CCB PMS,2.0,* * * * * PMS,NN.* CC.* JJ.*_CC.* NN.* CC.* PMS,2.0
612765,NN.* CD.* PM.* CC.* VB.* NN.*,2.0,NNP CDB PMC CCP VBTS NNC,2.0,* * PMC * * NNC,NN.* CD.* PMC CC.* VB.* NNC,2.0
612766,CD.* PM.* CC.* VB.* NN.* CC.*,2.0,CDB PMC CCP VBTS NNC CCB,2.0,* PMC * * NNC *,CD.* PMC CC.* VB.* NNC CC.*,2.0
612767,PM.* PR.* LM VB.*_VB.* CC.* CC.*,2.0,PMS PRP LM VBTR_VBAF CCT CCT,2.0,PMS * LM VBTR_VBAF * CCT,PMS PR.* LM VBTR_VBAF CC.* CCT,2.0
612768,JJ.*_CC.* NN.* CC.* DT.* NN.* NN.*,2.0,JJD_CCP NNC CCT DTP NNP NNP,3.0,JJD_CCP * * * * *,JJD_CCP NN.* CC.* DT.* NN.* NN.*,3.0
612771,CC.* JJ.*_CC.* NN.* CC.* VB.* PR.*,3.0,CCB JJD_CCP NNC CCP VBTS PRS,3.0,* JJD_CCP NNC * * *,CC.* JJD_CCP NNC CC.* VB.* PR.*,3.0
612772,CC.* JJ.*_CC.* NN.* CC.* VB.* PR.*,3.0,CCB JJN_CCP NNC CCP VBTR PRP,2.0,* JJN_CCP NNC * * *,CC.* JJN_CCP NNC CC.* VB.* PR.*,2.0
612773,NN.* CC.* VB.* PR.* CC.* PR.*_CC.*,5.0,NNC CCP VBTS PRS CCT PRSP_CCP,4.0,* * * * CCT *,NN.* CC.* VB.* PR.* CCT PR.*_CC.*,4.0
612776,CC.* VB.* PR.* CC.* PR.*_CC.* JJ.*_CC.*,3.0,CCP VBTS PRS CCT PRSP_CCP JJD_CCP,2.0,* * * CCT * JJD_CCP,CC.* VB.* PR.* CCT PR.*_CC.* JJD_CCP,2.0
612781,PM.* FW CC.* NN.*_CC.* VB.* CC.*,2.0,PMS FW CCA NNC_CCP VBW CCB,2.0,PMS FW * NNC_CCP * *,PMS FW CC.* NNC_CCP VB.* CC.*,2.0
612782,PM.* FW CC.* NN.*_CC.* VB.* CC.*,2.0,PMS FW CCB NNC_CCP VBW CCT,2.0,PMS FW * * * *,PMS FW CC.* NN.*_CC.* VB.* CC.*,2.0
612783,VB.* CC.* CC.* PM.* JJ.* CC.*,3.0,VBW CCB CCR PMS JJD CCA,2.0,* * * PMS JJD *,VB.* CC.* CC.* PMS JJD CC.*,2.0
612785,CC.* VB.* NN.* CC.* VB.* CC.*,2.0,CCT VBRF NNC CCP VBW CCB,2.0,CCT * NNC * * *,CCT VB.* NNC CC.* VB.* CC.*,2.0
612786,CC.* VB.* NN.* CC.* VB.* CC.*,2.0,CCP VBH NNC CCT VBTS CCB,7.0,* * NNC * * *,CC.* VB.* NNC CC.* VB.* CC.*,7.0
612787,VB.* NN.* CC.* VB.* CC.* JJ.*_CC.*,2.0,VBRF NNC CCP VBW CCB JJD_CCP,2.0,* NNC * * * *,VB.* NNC CC.* VB.* CC.* JJ.*_CC.*,2.0
612792,CC.* VB.* RB.* CC.* JJ.*_CC.* NN.*,4.0,CCA VBAF RBW CCT JJN_CCP NNC,5.0,* * * * * NNC,CC.* VB.* RB.* CC.* JJ.*_CC.* NNC,5.0
612793,CC.* VB.* RB.* CC.* JJ.*_CC.* NN.*,4.0,CCP VBTR RBI CCB JJC_CCP NNC,3.0,* * RBI * * NNC,CC.* VB.* RBI CC.* JJ.*_CC.* NNC,3.0
612794,CC.* VB.* RB.* CC.* JJ.*_CC.* NN.*,4.0,CCP VBAF RBL CCT JJN_CCP NNC,2.0,* * * CCT * NNC,CC.* VB.* RB.* CCT JJ.*_CC.* NNC,2.0
612795,LM VB.* CC.* VB.* PM.* VB.*,2.0,LM VBTS CCT VBW PMS VBOF,2.0,LM * * * PMS *,LM VB.* CC.* VB.* PMS VB.*,2.0
612796,VB.* CC.* PR.*_CC.* NN.* CC.* RB.*_CC.*,2.0,VBOF CCB PRSP_CCP NNC CCA RBD_CCP,2.0,* * * NNC * *,VB.* CC.* PR.*_CC.* NNC CC.* RB.*_CC.*,2.0
612798,CC.* PR.*_CC.* NN.* CC.* RB.*_CC.* VB.*,2.0,CCT PRI_CCP NNC CCP RBD_CCP VBRF,2.0,CCT PRI_CCP NNC * * *,CCT PRI_CCP NNC CC.* RB.*_CC.* VB.*,2.0
612801,JJ.* CC.* NN.* CC.* DT.* VB.*,4.0,JJD CCP NNC CCT DTCP VBTS,5.0,* * NNC * * *,JJ.* CC.* NNC CC.* DT.* VB.*,5.0
612802,CC.* VB.* DT.* PR.* CC.* NN.*_CC.*,2.0,CCB VBOF DTC PRI CCB NNC_CCP,2.0,* * * * * NNC_CCP,CC.* VB.* DT.* PR.* CC.* NNC_CCP,2.0
612803,PM.* VB.* DT.* NN.* CC.* PR.*_CC.*,11.0,PMC VBW DTP NNP CCT PRI_CCP,9.0,PMC * * * * *,PMC VB.* DT.* NN.* CC.* PR.*_CC.*,9.0
612804,PM.* VB.* DT.* NN.* CC.* PR.*_CC.*,11.0,PMS VBS DTP NNP CCT PRI_CCP,2.0,PMS * * * * *,PMS VB.* DT.* NN.* CC.* PR.*_CC.*,2.0
612805,VB.* DT.* NN.* CC.* PM.* CD.*,2.0,VBTS DTC NNPA CCB PMS CDB,2.0,* * * * PMS CDB,VB.* DT.* NN.* CC.* PMS CDB,2.0
612806,JJ.*_CC.* VB.* CC.* DT.* NN.* CC.*,3.0,JJD_CCP VBAF CCT DTCP NNC CCB,3.0,JJD_CCP * * * * *,JJD_CCP VB.* CC.* DT.* NN.* CC.*,3.0
612807,NN.* PM.* DT.* DT.* JJ.* PM.*,3.0,NNC PMC DTC DTCP JJD PMS,3.0,* PMC DTC * * PMS,NN.* PMC DTC DT.* JJ.* PMS,3.0
612809,PM.* DT.* DT.* JJ.* PM.* NN.*,3.0,PMC DTC DTCP JJD PMS NNP,2.0,PMC * * * PMS NNP,PMC DT.* DT.* JJ.* PMS NNP,2.0
612811,CC.* PR.*_CC.* JJ.* CC.* NN.* PM.*,3.0,CCB PRI_CCP JJD CCP NNC PMC,3.0,* PRI_CCP * * NNC PMC,CC.* PRI_CCP JJ.* CC.* NNC PMC,3.0
612813,JJ.* CC.* NN.* PM.* PM.* VB.*,5.0,JJD CCP NNC PMC PMS VBTS,4.0,* * NNC PMC PMS *,JJ.* CC.* NNC PMC PMS VB.*,4.0
612814,JJ.* CC.* NN.* PM.* PM.* VB.*,5.0,JJD CCB NNP PMC PMS VBS,5.0,* * * PMC PMS *,JJ.* CC.* NN.* PMC PMS VB.*,5.0
612815,CC.* JJ.* DT.* NN.* CC.* NN.*,2.0,CCR JJD DTC NNC CCB NNP,4.0,* * DTC * * *,CC.* JJ.* DTC NN.* CC.* NN.*,4.0
612817,JJ.* DT.* NN.* CC.* NN.* PM.*,3.0,JJD DTC NNC CCB NNP PMC,7.0,* * * * * PMC,JJ.* DT.* NN.* CC.* NN.* PMC,7.0
612818,JJ.* DT.* NN.* CC.* NN.* PM.*,3.0,JJD DTC NNC CCP NNP PMS,2.0,* * * * * PMS,JJ.* DT.* NN.* CC.* NN.* PMS,2.0
612819,NN.* CC.* NN.* PM.* VB.* PR.*_CC.*,4.0,NNC CCB NNP PMC VBTF PRO_CCP,2.0,* * * PMC * PRO_CCP,NN.* CC.* NN.* PMC VB.* PRO_CCP,2.0
612825,PR.* CC.* VB.* DT.* NN.* CC.*,4.0,PRO CCA VBOF DTC NNC CCB,2.0,PRO * * * * *,PRO CC.* VB.* DT.* NN.* CC.*,2.0
612826,NN.*_CC.* JJ.* CC.* VB.* CC.* DT.*,2.0,NNC_CCP JJD CCT VBTF CCP DTCP,2.0,NNC_CCP * * * * *,NNC_CCP JJ.* CC.* VB.* CC.* DT.*,2.0
612829,VB.* CC.* NN.* DT.* PR.*_CC.* JJ.*_CC.*,3.0,VBTS CCB NNPA DTC PRI_CCP JJD_CCP,2.0,* * * * * JJD_CCP,VB.* CC.* NN.* DT.* PR.*_CC.* JJD_CCP,2.0
612831,PR.* CC.* NN.* CC.* VB.* RB.*,2.0,PRI CCB NNC CCT VBOF RBI,2.0,* * NNC * * RBI,PR.* CC.* NNC CC.* VB.* RBI,2.0
612832,VB.* RB.* CC.* NN.* CC.* JJ.*,3.0,VBW RBI CCT NNC CCP JJD,3.0,* * CCT NNC * *,VB.* RB.* CCT NNC CC.* JJ.*,3.0
612834,VB.* RB.* CC.* NN.* CC.* JJ.*,3.0,VBTS RBI CCB NNC CCP JJD,4.0,* * * NNC * *,VB.* RB.* CC.* NNC CC.* JJ.*,4.0
612836,JJ.* CC.* PR.*_CC.* NN.* PM.* PM.*,2.0,JJD CCB PRI_CCP NNPA PMC PMS,2.0,* * * * PMC PMS,JJ.* CC.* PR.*_CC.* NN.* PMC PMS,2.0
612838,CC.* NN.* DT.* PR.*_CC.* JJ.*_CC.* NN.*,2.0,CCB NNPA DTC PRI_CCP JJD_CCP NNC,2.0,* * * * JJD_CCP *,CC.* NN.* DT.* PR.*_CC.* JJD_CCP NN.*,2.0
612842,PR.*_CC.* NN.* PM.* RB.* VB.* DT.*,2.0,PRI_CCP NNC PMC RBM VBW DTC,2.0,PRI_CCP NNC PMC * * *,PRI_CCP NNC PMC RB.* VB.* DT.*,2.0
612843,NN.* PM.* RB.* VB.* DT.* NN.*,2.0,NNC PMC RBW VBAF DTP NNP,4.0,* PMC * * * *,NN.* PMC RB.* VB.* DT.* NN.*,4.0
612848,CC.* DT.* NN.* CC.* PR.* PM.*,3.0,CCT DTCP NNC CCP PRO PMC,2.0,CCT * * * PRO PMC,CCT DT.* NN.* CC.* PRO PMC,2.0
612849,CC.* DT.* NN.* CC.* PR.* PM.*,3.0,CCP DTCP NNC CCT PRI PMS,3.0,* * * * * PMS,CC.* DT.* NN.* CC.* PR.* PMS,3.0
612850,NN.* CC.* PR.* PM.* PM.* VB.*,3.0,NNC CCP PRO PMC PMS VBTS,3.0,* * PRO PMC PMS *,NN.* CC.* PRO PMC PMS VB.*,3.0
612851,PM.* CC.* PM.* NN.* CC.* DT.*,2.0,PMC CCA PMS NNP CCB DTCP,2.0,PMC * PMS NNP * *,PMC CC.* PMS NNP CC.* DT.*,2.0
612853,JJ.* NN.* LM VB.* RB.* CC.*,2.0,JJD NNC LM VBTR RBI CCT,4.0,* NNC * * * CCT,JJ.* NNC LM VB.* RB.* CCT,4.0
612854,LM VB.* RB.* CC.* NN.* RB.*,4.0,LM VBAF RBL CCT NNP RBW,5.0,LM * * CCT * *,LM VB.* RB.* CCT NN.* RB.*,5.0
612856,LM VB.* RB.* CC.* NN.* RB.*,4.0,LM VBTS RBW CCB NNC RBR,3.0,LM * * * NNC *,LM VB.* RB.* CC.* NNC RB.*,3.0
612857,VB.* RB.* CC.* NN.* RB.* VB.*,2.0,VBAF RBL CCT NNP RBW VBW,2.0,* * CCT * * *,VB.* RB.* CCT NN.* RB.* VB.*,2.0
612859,CC.* NN.* RB.* VB.* DT.* PR.*_CC.*,3.0,CCT NNP RBW VBW DTC PRSP_CCP,2.0,CCT * * * * *,CCT NN.* RB.* VB.* DT.* PR.*_CC.*,2.0
612861,NN.* RB.* VB.* DT.* PR.*_CC.* NN.*,3.0,NNP RBW VBW DTC PRSP_CCP NNC,4.0,* * * * * NNC,NN.* RB.* VB.* DT.* PR.*_CC.* NNC,4.0
612863,PR.*_CC.* NN.* CC.* NN.* CC.* JJ.*,2.0,PRI_CCP NNC CCB NNP CCP JJD,3.0,PRI_CCP NNC * * * *,PRI_CCP NNC CC.* NN.* CC.* JJ.*,3.0
612865,NN.* CC.* NN.* PM.* JJ.* RB.*,4.0,NNC CCB NNP PMC JJCC RBI,2.0,* * * PMC * RBI,NN.* CC.* NN.* PMC JJ.* RBI,2.0
612869,DT.* NN.* CC.* NN.*_CC.* NN.* CC.*,5.0,DTCP NNC CCB NNP_CCP NNC CCT,2.0,DTCP * * * * *,DTCP NN.* CC.* NN.*_CC.* NN.* CC.*,2.0
612870,NN.* CC.* VB.*_CC.* VB.* PR.* DT.*,3.0,NNC CCP VBS_CCP VBOF PRS DTC,3.0,* * * * * DTC,NN.* CC.* VB.*_CC.* VB.* PR.* DTC,3.0
612874,VB.* CC.* JJ.*_CC.* NN.* PM.* CC.*,6.0,VBW CCB JJD_CCP NNC PMS CCT,2.0,* * * NNC PMS CCT,VB.* CC.* JJ.*_CC.* NNC PMS CCT,2.0
612875,VB.* CC.* JJ.*_CC.* NN.* PM.* CC.*,6.0,VBTR CCA JJN_CCP NNC PMC CCA,2.0,VBTR * * NNC PMC *,VBTR CC.* JJ.*_CC.* NNC PMC CC.*,2.0
612877,VB.* CC.* JJ.*_CC.* NN.* PM.* CC.*,6.0,VBW CCB JJC_CCP NNC PMC CCT,2.0,* * * NNC PMC CCT,VB.* CC.* JJ.*_CC.* NNC PMC CCT,2.0
612878,CC.* NN.* LM VB.* VB.* VB.*,2.0,CCP NNC LM VBTS VBW VBAF,4.0,* NNC * * * *,CC.* NNC LM VB.* VB.* VB.*,4.0
612880,VB.* VB.* VB.* CC.* JJ.*_CC.* NN.*,2.0,VBTS VBW VBAF CCB JJD_CCP NNC,3.0,* * * * * NNC,VB.* VB.* VB.* CC.* JJ.*_CC.* NNC,3.0
612881,VB.* VB.* CC.* JJ.*_CC.* NN.* PM.*,2.0,VBW VBAF CCB JJD_CCP NNC PMC,3.0,* * * * NNC PMC,VB.* VB.* CC.* JJ.*_CC.* NNC PMC,3.0
612882,VB.* CC.* JJ.*_CC.* NN.* PM.* LM,3.0,VBAF CCB JJD_CCP NNC PMC LM,3.0,* * * NNC PMC LM,VB.* CC.* JJ.*_CC.* NNC PMC LM,3.0
612883,CC.* JJ.*_CC.* NN.* PM.* LM VB.*_VB.*,2.0,CCB JJD_CCP NNC PMC LM VBTR_VBAF,2.0,* JJD_CCP NNC PMC LM *,CC.* JJD_CCP NNC PMC LM VB.*_VB.*,2.0
612885,JJ.*_CC.* NN.* PM.* LM VB.*_VB.* CC.*,2.0,JJD_CCP NNC PMC LM VBTR_VBAF CCT,2.0,JJD_CCP * PMC LM VBTR_VBAF *,JJD_CCP NN.* PMC LM VBTR_VBAF CC.*,2.0
612890,LM VB.*_VB.* CC.* NN.* CC.* VB.*,5.0,LM VBTR_VBAF CCT NNC CCP VBOF,5.0,LM VBTR_VBAF * NNC * *,LM VBTR_VBAF CC.* NNC CC.* VB.*,5.0
612892,PR.* CC.* DT.* NN.* LM PM.*,2.0,PRS CCP DTC NNC LM PMS,2.0,* * * * * PMS,PR.* CC.* DT.* NN.* LM PMS,2.0
612893,NN.* CD.* PM.* LM VB.* CC.*,4.0,NNP CDB PMC LM VBTS CCB,4.0,* * PMC LM * *,NN.* CD.* PMC LM VB.* CC.*,4.0
612894,PM.* LM VB.* CC.* NN.* RB.*,2.0,PMC LM VBTS CCB NNC RBR,2.0,PMC LM * * NNC *,PMC LM VB.* CC.* NNC RB.*,2.0
612895,LM VB.* VB.* VB.* CC.* NN.*,2.0,LM VBOF VBW VBAF CCB NNC,2.0,LM * * * * NNC,LM VB.* VB.* VB.* CC.* NNC,2.0
612897,PR.* CC.* NN.* CC.* NN.* CC.*,2.0,PRS CCT NNC CCB NNP CCP,2.0,* * NNC * * *,PR.* CC.* NNC CC.* NN.* CC.*,2.0
612898,VB.* PR.*_CC.* NN.* CC.* VB.* RB.*,2.0,VBH PRI_CCP NNC CCP VBTF RBL,2.0,* * NNC * * *,VB.* PR.*_CC.* NNC CC.* VB.* RB.*,2.0
612900,JJ.* CC.* NN.* CC.* DT.* NN.*,7.0,JJD CCT NNC CCP DTP NNP,9.0,* * NNC * * *,JJ.* CC.* NNC CC.* DT.* NN.*,9.0
612901,NN.* CC.* DT.* NN.* PM.* CC.*,7.0,NNP CCA DTCP NNC PMC CCT,2.0,* * * * PMC CCT,NN.* CC.* DT.* NN.* PMC CCT,2.0
612902,NN.* CC.* DT.* NN.* PM.* CC.*,7.0,NNP CCT DTCP NNC PMC CCA,6.0,* * * * PMC *,NN.* CC.* DT.* NN.* PMC CC.*,6.0
612905,DT.* NN.* LM VB.* DT.* CD.*,2.0,DTCP NNC LM VBTS DTC CDB,2.0,DTCP * * * * *,DTCP NN.* LM VB.* DT.* CD.*,2.0
612912,PM.* CC.* DT.* DT.* NN.* CC.*,12.0,PMC CCP DTC DTCP NNC CCB,12.0,PMC * * * * *,PMC CC.* DT.* DT.* NN.* CC.*,12.0
612914,VB.* DT.* DT.* NN.* CC.* JJ.*_CC.*,3.0,VBW DTC DTCP NNC CCA JJD_CCP,2.0,* * * * * JJD_CCP,VB.* DT.* DT.* NN.* CC.* JJD_CCP,2.0
612917,NN.* CC.* VB.* PR.* CC.* CD.*,3.0,NNP CCP VBTS PRO CCB CDB,2.0,* * * PRO * *,NN.* CC.* VB.* PRO CC.* CD.*,2.0
612923,RB.* CC.* PR.*_CC.* NN.* CC.* FW,2.0,RBW CCT PRQ_CCP NNC CCB FW,2.0,* * * NNC * *,RB.* CC.* PR.*_CC.* NNC CC.* FW,2.0
612924,NN.* LM PR.*_CC.* NN.* RB.* CC.*,2.0,NNP LM PRI_CCP NNC RBL CCT,2.0,* LM PRI_CCP NNC * CCT,NN.* LM PRI_CCP NNC RB.* CCT,2.0
612927,CC.* NN.* PM.* RB.* VB.* RB.*,3.0,CCP NNC PMC RBW VBAF RBI,3.0,* NNC PMC * * RBI,CC.* NNC PMC RB.* VB.* RBI,3.0
612929,CC.* NN.* PM.* RB.* VB.* RB.*,3.0,CCB NNP PMC RBM VBW RBI,4.0,* * PMC * * RBI,CC.* NN.* PMC RB.* VB.* RBI,4.0
612931,JJ.* CC.* DT.* NN.* PM.* PM.*,2.0,JJC CCB DTCP NNC PMC PMS,2.0,* * * * PMC PMS,JJ.* CC.* DT.* NN.* PMC PMS,2.0
612932,CC.* DT.* NN.* PM.* PM.* VB.*,5.0,CCB DTCP NNC PMC PMS VBTS,7.0,* * * PMC PMS *,CC.* DT.* NN.* PMC PMS VB.*,7.0
612936,DT.* NN.* PM.* PM.* VB.* CC.*,3.0,DTP NNP PMC PMS VBN CCB,3.0,* * PMC PMS * *,DT.* NN.* PMC PMS VB.* CC.*,3.0
612938,NN.* CD.* PM.* CD.* CC.* JJ.*_CC.*,3.0,NNP CDB PMS CDB CCT JJD_CCP,2.0,* * PMS * * *,NN.* CD.* PMS CD.* CC.* JJ.*_CC.*,2.0
612940,CD.* PM.* CD.* CC.* JJ.*_CC.* NN.*,3.0,CDB PMS CDB CCT JJD_CCP NNC,2.0,* * * * * NNC,CD.* PM.* CD.* CC.* JJ.*_CC.* NNC,2.0
612944,PM.* RB.* DT.* DT.* NN.* CC.*,2.0,PMC RBW DTC DTCP NNC CCB,2.0,PMC * * * * *,PMC RB.* DT.* DT.* NN.* CC.*,2.0
612945,CC.* NN.* LM VB.* DT.* PR.*,2.0,CCB NNC LM VBTS DTC PRI,6.0,* NNC * * * *,CC.* NNC LM VB.* DT.* PR.*,6.0
612948,CC.* JJ.*_CC.* DT.* NN.* RB.* CC.*,3.0,CCB JJD_CCP DTCP NNC RBL CCT,3.0,* JJD_CCP * * * CCT,CC.* JJD_CCP DT.* NN.* RB.* CCT,3.0
612950,NN.* CC.* JJ.* CC.* CD.* PM.*,6.0,NNC CCP JJCC CCT CDB PMP,4.0,* * * * * PMP,NN.* CC.* JJ.* CC.* CD.* PMP,4.0
612954,VB.* CC.* VB.* CC.* JJ.* CC.*,3.0,VBS CCP VBTR CCT JJD CCB,2.0,* * VBTR * * *,VB.* CC.* VBTR CC.* JJ.* CC.*,2.0
612955,CC.* JJ.* CC.* JJ.* CC.* NN.*,2.0,CCT JJD CCB JJN CCP NNC,2.0,CCT * * * * NNC,CCT JJ.* CC.* JJ.* CC.* NNC,2.0
612956,CC.* JJ.* CC.* JJ.* CC.* NN.*,2.0,CCT JJD CCB JJN CCP NNP,3.0,CCT * * * * *,CCT JJ.* CC.* JJ.* CC.* NN.*,3.0
612957,JJ.* CC.* JJ.* CC.* NN.* CC.*,2.0,JJD CCB JJN CCP NNC CCT,4.0,* * * * NNC *,JJ.* CC.* JJ.* CC.* NNC CC.*,4.0
612962,DT.* NN.* RB.* CC.* NN.* CC.*,5.0,DTP NNP RBL CCT NNC CCB,3.0,* * * * NNC *,DT.* NN.* RB.* CC.* NNC CC.*,3.0
612965,DT.* PR.*_CC.* PR.*_CC.* NN.* CC.* NN.*,2.0,DTC PRSP_CCP PRI_CCP NNC CCT NNPA,2.0,* * * NNC * *,DT.* PR.*_CC.* PR.*_CC.* NNC CC.* NN.*,2.0
612966,CC.* VB.* CC.* NN.* RB.*_CC.* NN.*,3.0,CCA VBAF CCT NNC RBW_CCP NNP,2.0,* * * NNC RBW_CCP *,CC.* VB.* CC.* NNC RBW_CCP NN.*,2.0
612970,JJ.*_CC.* CD.* PM.* CD.* CC.* RB.*,2.0,JJD_CCP CDB PMS CDB CCB RBW,2.0,JJD_CCP * * * * *,JJD_CCP CD.* PM.* CD.* CC.* RB.*,2.0
612971,CC.* NN.* CC.* NN.* CC.* JJ.*,3.0,CCB NNC CCT NNP CCP JJCC,27.0,* NNC * * * *,CC.* NNC CC.* NN.* CC.* JJ.*,27.0
612972,CC.* NN.* CC.* NN.* CC.* JJ.*,3.0,CCT NNP CCP NNC CCB JJCC,5.0,CCT * * NNC * *,CCT NN.* CC.* NNC CC.* JJ.*,5.0
612973,VB.* PR.* CC.* NN.* PM.* VB.*,2.0,VBAF PRS CCT NNC PMC VBTS,2.0,* * CCT NNC PMC *,VB.* PR.* CCT NNC PMC VB.*,2.0
612974,NN.* DT.* JJ.*_CC.* NN.* CC.* RB.*,2.0,NNC DTC JJN_CCP NNC CCB RBW,2.0,* * * NNC * *,NN.* DT.* JJ.*_CC.* NNC CC.* RB.*,2.0
612976,JJ.*_CC.* JJ.* CC.* NN.* CC.* VB.*,2.0,JJN_CCP JJD CCB NNC CCT VBRF,2.0,JJN_CCP * * * * *,JJN_CCP JJ.* CC.* NN.* CC.* VB.*,2.0
612977,JJ.*_CC.* JJ.* CC.* NN.* CC.* VB.*,2.0,JJN_CCP JJD CCP NNC CCA VBTS,2.0,JJN_CCP * * NNC * *,JJN_CCP JJ.* CC.* NNC CC.* VB.*,2.0
612979,NN.* LM RB.* NN.* CC.* VB.*,2.0,NNP LM RBL NNC CCB VBTR,2.0,* LM * NNC * *,NN.* LM RB.* NNC CC.* VB.*,2.0
612981,PR.* LM JJ.*_CC.* NN.* CC.* CC.*,3.0,PRO LM JJD_CCP NNC CCT CCT,2.0,PRO LM JJD_CCP NNC * CCT,PRO LM JJD_CCP NNC CC.* CCT,2.0
612982,NN.* PM.* RB.* RB.* VB.* CC.*,6.0,NNP PMC RBK RBQ VBOF CCB,6.0,* PMC * * * *,NN.* PMC RB.* RB.* VB.* CC.*,6.0
612984,PM.* RB.* RB.* VB.* CC.* NN.*,3.0,PMC RBK RBQ VBOF CCB NNC,3.0,PMC * * * * NNC,PMC RB.* RB.* VB.* CC.* NNC,3.0
612985,PM.* RB.* RB.* VB.* CC.* NN.*,3.0,PMC RBK RBQ VBTS CCT NNP,4.0,PMC * * * * *,PMC RB.* RB.* VB.* CC.* NN.*,4.0
612987,CC.* DT.* NN.* LM JJ.* PM.*,2.0,CCP DTP NNP LM JJD PMS,2.0,* * * * * PMS,CC.* DT.* NN.* LM JJ.* PMS,2.0
