Pattern_ID,Hybrid_N-Gram,Frequency,POS_Type
539576,NNC CCA JJ.* NN.* CC.*,34,Mixed POS
521941,NNP LM DTC NNC CCB,4,Mixed POS
539577,PRS LM VB.* CC.* NN.*,68,Mixed POS
521942,PRS LM VBTS CCB NNC,8,Mixed POS
539578,RBK RB.* PR.* LM VB.*,17,Mixed POS
521945,RBK RBQ PRS LM VBTS,5,Mixed POS
521946,RBQ PRS LM VBTS RBW,2,Mixed POS
521947,LM VBTS RBW CCT PRSP_CCP,3,Mixed POS
539579,CCB NN.* RB.* NN.* CD.*_PM.*,94,Mixed POS
539580,PRS LM VB.* CC.* JJ.*,27,Mixed POS
521952,PRS LM VBTS CCB JJN_CCP,5,Mixed POS
539581,CCB JJ.* NN.* NN.* CCT,8,Mixed POS
539582,CCT NN.* CC.* PR.* LM,37,Mixed POS
521956,CCT NNC CCP PRS LM,7,Mixed POS
539583,NNC CCP PR.* LM VB.*,89,Mixed POS
521957,NNC CCP PRS LM VBTF,2,Mixed POS
539584,CCP PR.* LM VB.* CC.*,184,Mixed POS
521958,CCP PRS LM VBTF CCB,3,Mixed POS
521959,PRS LM VBTF CCB NNC,1,Mixed POS
539585,LM VBTF CC.* NN.* CC.*,79,Mixed POS
521960,LM VBTF CCB NNC CCT,14,Mixed POS
539586,VBTF CC.* NN.* CC.* NN.*_PM.*,248,Mixed POS
521962,NNP LM RBD_CCP VBAF CCB,2,Mixed POS
539587,LM RBD_CCP VB.* CC.* NN.*,52,Mixed POS
521963,LM RBD_CCP VBAF CCB NNC,4,Mixed POS
539588,VBAF CC.* NN.* CC.* VB.*,112,Mixed POS
539589,CCB NN.* RB.* NN.* CD.*_PM.*,94,Mixed POS
539590,CCT NN.* LM VB.* DT.*,18,Mixed POS
521967,CCT NNP LM VBTS DTC,3,Mixed POS
539591,NNC CCR CC.* DT.* NN.*,8,Mixed POS
539592,DTC NNP DTC PRSP_CCP PM.*,1,Mixed POS
539593,NNP DT.* PRSP_CCP PM.* PR.*,1,Mixed POS
539594,DTC PRSP_CCP PM.* PR.* NN.*,5,Mixed POS
539595,RBQ DT.* DTCP NNC CCB,3,Mixed POS
539596,CCB NN.* LM VB.* CC.*,435,Mixed POS
521975,CCB NNC LM VBTR CCT,8,Mixed POS
539597,NNP LM VBTS CC.* JJ.*,114,Mixed POS
521976,NNP LM VBTS CCB JJN,27,Mixed POS
539598,LM VBTS CC.* JJ.* CC.*,98,Mixed POS
521977,LM VBTS CCB JJN CCP,6,Mixed POS
539599,CCB JJ.* CC.* NN.* CC.*,227,Mixed POS
539600,CDB NN.* NN.* CCT NNC,12,Mixed POS
539601,NNC CCT CC.* NN.* JJ.*,5,Mixed POS
521987,LM VBTR_VBAF CCB DTCP NNC,4,Mixed POS
539602,VBTR_VBAF CC.* DT.* NN.* CC.*,34,Mixed POS
539603,CCB JJ.* DT.* NNC CCT,7,Mixed POS
539604,DTCP NN.* CC.* CC.* NN.*_PM.*,116,Mixed POS
539605,VBTS CC.* DT.* NN.* RB.*,22,Mixed POS
539606,DTCP NN.* RB.* CC.* CD.*,5,Mixed POS
539607,CDB CC.* NN.* CC.* CD.*,20,Mixed POS
539608,CCP NN.* CC.* CD.* CC.*,31,Mixed POS
539609,CCA CD.* CC.* DT.* NN.*,6,Mixed POS
522000,NNPA DTC NNC NNP LM,2,Mixed POS
539610,CCT VB.* CC.* NN.* CC.*,144,Mixed POS
539611,CCB NN.* CC.* CC.* JJ.*,33,Mixed POS
539612,CCT CC.* JJ.* NN.* CC.*,35,Mixed POS
539613,PRI_CCP NN.* CCB VB.* DT.*,8,Mixed POS
539614,NNC CCB NN.* NN.* RB.*,37,Mixed POS
539615,CCP NN.* LM VBTS PMS,13,Mixed POS
522009,CCP NNP LM VBTS PMS,4,Mixed POS
539616,JJD_CCP NN.* LM VBTS RBW,8,Mixed POS
522012,JJD_CCP NNC LM VBTS RBW,8,Mixed POS
522013,NNC LM VBTS RBW CCP,2,Mixed POS
539617,LM VBTS RB.* CC.* DT.*,22,Mixed POS
522014,LM VBTS RBW CCP DTC,5,Mixed POS
539618,JJN_CCP NN.* LM VBTS CCP,4,Mixed POS
522017,JJN_CCP NNC LM VBTS CCP,3,Mixed POS
522018,NNC LM VBTS RBD CCT,2,Mixed POS
522019,LM VBTS RBD CCT NNP,1,Mixed POS
522020,NNC LM VBN CCT NNC_PMP,2,Mixed POS
539619,PRO VB.* CC.* JJ.* CC.*,2,Mixed POS
539620,VBW CC.* JJ.* CC.* NN.*_PM.*,87,Mixed POS
522024,NNPA LM VBTS CCP VBTS,2,Mixed POS
522025,LM VBTS CCP VBTS CCB,3,Mixed POS
539622,CCB JJ.* NN.* CCR CC.*,6,Mixed POS
539623,JJD_CCP NN.* CCR CC.* NN.*,5,Mixed POS
539624,NNC CCR CC.* NN.* CC.*,30,Mixed POS
539625,CCB NN.* DT.* VBTS CCB,10,Mixed POS
539626,JJD CC.* CC.* PM.* VB.*,4,Mixed POS
539627,CCP NN.* NN.* LM VBTS,37,Mixed POS
522034,CCP NNP NNP LM VBTS,15,Mixed POS
539628,CCT DT.* NN.* CC.* CD.*,5,Mixed POS
539629,JJN_CCP NN.* CC.* NN.* LM,15,Mixed POS
522037,JJN_CCP NNC CCB NNC LM,6,Mixed POS
539630,LM VBTS CC.* CC.* PR.*,13,Mixed POS
522038,LM VBTS CCR CCT PRI_CCP,2,Mixed POS
539631,DTC DTCP NNC CCP VB.*,106,Mixed POS
539632,NNC DTC NNP CCT CC.*,3,Mixed POS
522045,LM VBTS CCB NNC CCR,3,Mixed POS
539633,NNC CCB NN.* CC.* RB.*,102,Mixed POS
539634,CCP NN.* CC.* VB.* DT.*,241,Mixed POS
539635,CCT JJ.* NN.* CCB DT.*,21,Mixed POS
539636,NNC LM VBTR CC.* DT.*,61,Mixed POS
522050,NNC LM VBTR CCT DTCP,8,Mixed POS
539637,CCT NN.* CC.* JJ.* NN.*,204,Mixed POS
539638,NNP CC.* JJ.* NN.* CC.*,74,Mixed POS
522054,NNC LM VBTR CCB NNP_PMC,2,Mixed POS
522055,DTCP NNC LM VBAF RBI,2,Mixed POS
539639,NNC LM VBAF RB.* CC.*,11,Mixed POS
522056,NNC LM VBAF RBI CCT,3,Mixed POS
539640,LM VBAF RB.* CC.* NN.*,22,Mixed POS
522057,LM VBAF RBI CCT NNP,2,Mixed POS
539641,RBI CC.* NN.* RB.* RB.*,1,Mixed POS
539642,CCT NN.* RB.* RBQ DTC,10,Mixed POS
539643,RBK RB.* DT.* NNP LM,14,Mixed POS
522060,RBK RBQ DTC NNP LM,7,Mixed POS
522061,DTC NNP LM RBF RBI,3,Mixed POS
522062,NNP LM RBF RBI VBTS,4,Mixed POS
539644,LM RBF RB.* VB.* CCT,20,Mixed POS
522063,LM RBF RBI VBTS CCT,3,Mixed POS
539645,VBTR CCT DT.* JJ.* PM.*,1,Mixed POS
539646,DTCP JJ.* PM.* NN.* CC.*,25,Mixed POS
539647,JJD_CCP NN.* CCT NN.* CC.*,178,Mixed POS
522067,FW CCP VBTR_VBAF CCT NNC,1,Mixed POS
539648,NNC RBR CC.* JJ.* CC.*,7,Mixed POS
539649,RBR CC.* JJ.* CC.* DT.*,1,Mixed POS
539650,RBF NN.* CC.* DT.* NN.*,4,Mixed POS
539651,NNC CCT DT.* NN.* PM.*,3,Mixed POS
539652,CCT DT.* NN.* PM.* NN.*,19,Mixed POS
539653,DTC JJD_CCP DT.* NNC LM,9,Mixed POS
522076,DTC JJD_CCP DTCP NNC LM,9,Mixed POS
522077,JJD_CCP DTCP NNC LM RBF,2,Mixed POS
539654,PRI_CCP DT.* NN.* LM RBD,1,Mixed POS
522078,PRI_CCP DTCP NNC LM RBD,1,Mixed POS
539655,DTCP NN.* LM RBD CC.*,12,Mixed POS
522079,DTCP NNC LM RBD CCP,12,Mixed POS
539656,NNP CC.* NN.* LM VBTS,156,Mixed POS
522080,NNP CCP NNC LM VBTS,8,Mixed POS
522081,CCP NNC LM VBTS PMS,9,Mixed POS
539657,VBTS PM.* FW CC.* DT.*,5,Mixed POS
522082,VBTS PMS FW CCP DTC,4,Mixed POS
539658,DTC JJCS_JJD CC.* NNC CCB,8,Mixed POS
539659,JJCS_JJD CC.* NN.* CC.* NN.*,36,Mixed POS
539660,CDB CC.* CC.* JJ.* NN.*,3,Mixed POS
539661,CCT CC.* JJ.* NN.* NN.*_PM.*,54,Mixed POS
522090,CCB NNP LM VBTF CCB,5,Mixed POS
539662,CCB NN.* LM VB.* DTC,41,Mixed POS
522091,CCB NNP LM VBTS DTC,11,Mixed POS
539663,NNP LM VBTS DT.* DTCP,7,Mixed POS
522092,NNP LM VBTS DTC DTCP,7,Mixed POS
539664,RBK RB.* VB.* DT.* CDB,4,Mixed POS
539665,CCT PR.* NN.* CC.* NN.*,324,Mixed POS
539666,PRQ_CCP NN.* CC.* NN.* CC.*,15,Mixed POS
539667,NNC CCB NN.* CC.* RB.*,102,Mixed POS
539668,CCP RB.* JJ.* NNC CCB,5,Mixed POS
522104,NNP NNP LM RBF VBOF,1,Mixed POS
522105,NNP LM RBF VBOF DTC,1,Mixed POS
539669,DTC JJD_CCP NN.* LM VBTS,25,Mixed POS
522108,DTC JJD_CCP NNP LM VBTS,2,Mixed POS
539670,JJD_CCP NN.* LM VBTS CCB,18,Mixed POS
522109,JJD_CCP NNP LM VBTS CCB,3,Mixed POS
539671,CCP VB.* CC.* NN.* CC.*,927,Mixed POS
539672,CCA VB.* CC.* NN.* CC.*,121,Mixed POS
522116,CCP PRP LM VBTS CCT,2,Mixed POS
539673,PRP CC.* JJ.* CC.* NN.*,10,Mixed POS
539674,CCB PR.* NN.* CC.* NN.*_PM.*,400,Mixed POS
522123,DTC NNP NNP LM PRI_CCP,4,Mixed POS
539675,NNP LM PRI_CCP FW PM.*,1,Mixed POS
522124,NNP LM PRI_CCP FW PMS,1,Mixed POS
522125,FW PMS NNC CCP NNC,0,Mixed POS
539676,PMS NN.* CCP NN.* CC.*,27,Mixed POS
522127,NNP LM VBTS CCP CCR,1,Mixed POS
539677,JJD CC.* DT.* NN.* RB.*,8,Mixed POS
539678,DTCP NN.* RB.* RB.* PRS,2,Mixed POS
539679,DTC PRSP_CCP NN.* CC.* DT.*,27,Mixed POS
539680,CCA NN.* CC.* NN.* CC.*,86,Mixed POS
539681,CCT JJ.* CC.* NN.* CC.*,280,Mixed POS
539682,CCB NN.* RB.* CD.* PMS,3,Mixed POS
539683,NNP RB.* CD.* PM.* CD.*,1,Mixed POS
539684,DTC NNC LM VBAF VB.*,8,Mixed POS
522137,DTC NNC LM VBAF VBW,8,Mixed POS
539685,NNC_CCP NN.* CCB JJ.* CC.*,3,Mixed POS
539686,NNC CCT NN.* CC.* VB.*,220,Mixed POS
539687,CCT NN.* CC.* VB.* CC.*,294,Mixed POS
539688,NNC DTP NN.* CCT NN.*,29,Mixed POS
539689,DTP NN.* CC.* NN.* CC.*,57,Mixed POS
539690,NNP LM VBOF DT.* NN.*,20,Mixed POS
522147,NNP LM VBOF DTP NNP,3,Mixed POS
539691,LM VBOF DT.* NN.* NN.*,5,Mixed POS
522148,LM VBOF DTP NNP NNP,5,Mixed POS
539692,RBW_CCP NN.* CC.* NN.* CC.*,51,Mixed POS
539693,CCR DT.* NNC CCT NN.*,3,Mixed POS
539694,NNC RBL CC.* DT.* NN.*_PM.*,52,Mixed POS
539695,DTC JJD_CCP NN.* LM VBTR_VBAF,2,Mixed POS
522154,DTC JJD_CCP NNC LM VBTR_VBAF,2,Mixed POS
539696,CCT CC.* PR.* NN.* CC.*,42,Mixed POS
539697,NNC CCP VB.* CC.* PR.*,106,Mixed POS
539698,NNP LM VBTS CC.* CC.*,25,Mixed POS
522159,NNP LM VBTS CCR CCT,6,Mixed POS
522160,VBAF CCT NNP NNP LM,2,Mixed POS
539699,PMS_ VB.* PRS DTC NNC,42,Mixed POS
539700,VBOF PR.* DT.* NN.* CC.*,25,Mixed POS
539701,PRS DT.* NNC CCB NN.*,13,Mixed POS
539702,NNC CCT PR.* PM.* PR.*,3,Mixed POS
539703,CCT NN.* CC.* DT.* NNC,277,Mixed POS
539704,VBTS CC.* PR.* DT.* NN.*,24,Mixed POS
539705,CCB PR.* DT.* NN.* CC.*,47,Mixed POS
539706,DTCP NN.* CC.* VB.* DT.*,123,Mixed POS
539707,PRS DT.* CCR PM.* NN.*,2,Mixed POS
539708,DTP NN.* CC.* DT.* RBW_CCP,3,Mixed POS
539709,CCT DT.* NNC CCP PRO,11,Mixed POS
539710,NNC CCP PRO LM RB.*,20,Mixed POS
522174,NNC CCP PRO LM RBF,9,Mixed POS
522175,NNP LM RBF RBI VBTF,2,Mixed POS
539711,PRI_CCP NN.* CCB NN.* RBL,9,Mixed POS
539712,RBL CC.* NN.* CC.* DT.*,16,Mixed POS
539713,NNC CCP DT.* DTCP NN.*,45,Mixed POS
539714,CCP DT.* DTCP NNP LM,9,Mixed POS
522179,CCP DTC DTCP NNP LM,9,Mixed POS
539715,DTCP NN.* LM VBTS CC.*,137,Mixed POS
522180,DTCP NNP LM VBTS CCT,2,Mixed POS
539716,NNP LM VBTS CC.* PR.*,123,Mixed POS
522181,NNP LM VBTS CCT PRI_CCP,20,Mixed POS
539717,CCT PR.* JJ.* NN.* CC.*,63,Mixed POS
539718,JJD CC.* NN.* DT.* VBTS,16,Mixed POS
539719,NNC CCT NN.* LM RBD_CCP,6,Mixed POS
522188,NNC CCT NNC LM RBD_CCP,5,Mixed POS
539720,JJD CC.* NN.* CC.* VB.*,242,Mixed POS
539721,CCP NN.* CC.* VB.* CCT,349,Mixed POS
522196,LM VBTS RBW_CCP NNC_CCP CDB,3,Mixed POS
539722,NNP DT.* VBTS CCT NN.*,17,Mixed POS
539723,DTC VBTS CC.* NN.* CC.*,97,Mixed POS
539724,NNC CCT NN.* RB.* RB.*,30,Mixed POS
539725,CCB DT.* NN.* CC.* NN.*,412,Mixed POS
539726,DTCP NN.* CC.* NN.* CC.*,663,Mixed POS
539727,CCB NN.* CC.* VB.* CC.*,422,Mixed POS
539728,JJD CC.* NN.* CC.* VB.*,242,Mixed POS
539729,CCB NN.* CC.* CC.* NN.*,90,Mixed POS
539730,NNC CCB DT.* NN.* DT.*,28,Mixed POS
522213,NNC CCB NNP LM VBTS_PMC,3,Mixed POS
522214,JJD_CCP NNC CCT VBW LM,2,Mixed POS
539731,CCP DT.* DTCP NNC CCA,8,Mixed POS
539732,DTCP NN.* CC.* NN.* CC.*,663,Mixed POS
539733,DTC NNC CCB DT.* VBTR_VBAF,2,Mixed POS
539734,DTCP VB.* CC.* NN.* LM,25,Mixed POS
522221,DTCP VBTR_VBAF CCT NNC LM,2,Mixed POS
522226,NNCA PMS NNP LM VBTS,3,Mixed POS
539735,NNP LM VBTS CC.*_PM.* NN.*,354,Mixed POS
522227,NNP LM VBTS CCB_PMS NNC,2,Mixed POS
539736,LM VBTS CC.*_PM.* NN.* CC.*,636,Mixed POS
522228,LM VBTS CCB_PMS NNC CCB,2,Mixed POS
539737,NNP CC.* NN.* CC.* VB.*,122,Mixed POS
522233,CCA NNP LM VBAF CCT,4,Mixed POS
539738,LM VBAF CC.* NN.* CC.*,130,Mixed POS
522234,LM VBAF CCT NNP CCT,5,Mixed POS
522237,DTCP NNP CCT NNP LM,1,Mixed POS
539739,NNP CC.* NN.* LM VBTR,38,Mixed POS
522238,NNP CCT NNP LM VBTR,7,Mixed POS
522239,CCT NNP LM VBTR CCT,2,Mixed POS
539740,LM VBTR CC.* DT.* NN.*,94,Mixed POS
522240,LM VBTR CCT DTCP NNC_CCP,3,Mixed POS
539741,CCR CC.* NN.* PRO CC.*,4,Mixed POS
539742,CCT NN.* PRO CC.* NN.*_PM.*,30,Mixed POS
539743,RBL NN.* CC.* NN.* CC.*,19,Mixed POS
539744,CCB NN.* CC.* CC.* PR.*,37,Mixed POS
539745,CCT CC.* PR.* RB.* PM.*,2,Mixed POS
539746,NNP CC.* NN.* DT.* VBTS,13,Mixed POS
539747,NNC DTC VBTS CC.* DT.*,29,Mixed POS
539748,CCP DT.* DTCP VBTR_VBAF LM,2,Mixed POS
522256,CCP DTC DTCP VBTR_VBAF LM,2,Mixed POS
522257,DTC DTCP VBTR_VBAF LM RBF,2,Mixed POS
539749,VBTS CC.* DT.* JJ.* CC.*,15,Mixed POS
539750,DTCP JJ.* CC.* NN.* RB.*,6,Mixed POS
539751,CCP NN.* RB.* CC.* DT.*,25,Mixed POS
539752,NNC RBL CC.* DT.* JJ.*,9,Mixed POS
539753,RBL CC.* DT.* JJ.* CC.*,5,Mixed POS
522263,DTC NNC_CCP NNP LM VBTS_CCP,1,Mixed POS
522264,NNP LM VBTS_CCP DTC JJD_CCP,1,Mixed POS
539754,RBI DT.* NNC CCB JJ.*,5,Mixed POS
539755,DTC NNC CCB JJ.* CC.*,33,Mixed POS
539756,CCT PR.* CC.* NN.* CC.*,41,Mixed POS
539757,NNC CCP NN.* CC.* NN.*_PM.*,244,Mixed POS
522272,NNC LM VBTS RBW RBI,1,Mixed POS
539758,CCT NN.* NN.* PMS NN.*,10,Mixed POS
539759,JJD_CCP NN.* CCB NN.* CC.*,279,Mixed POS
539760,VBTS CC.* NN.* NN.* RB.*,19,Mixed POS
539761,CCT NN.* NN.* RBW_CCP CDB_PMC,3,Mixed POS
539762,RBW_CCP RB.* CC.* JJ.* PM.*,3,Mixed POS
539763,VBH PMS NN.* CC.* DT.*,6,Mixed POS
539764,NNP CC.* JJ.* NN.* CC.*,74,Mixed POS
539765,JJD_CCP NN.* CCT JJ.* CC.*,11,Mixed POS
539766,CCT JJ.* CC.* JJ.* NN.*,27,Mixed POS
522288,RBK RBQ PRO LM VBTF,2,Mixed POS
539767,CCP NN.* DT.* NN.* LM,16,Mixed POS
522289,CCP NNC DTP NNP LM,10,Mixed POS
539768,CCP JJ.* CC.* VB.* CC.*,88,Mixed POS
539769,CCT PR.* JJ.* NN.* CC.*,63,Mixed POS
539770,DTC JJN_CCP PM.* NN.* NN.*,2,Mixed POS
539771,JJN_CCP PM.* NN.* NN.* CC.*,6,Mixed POS
539772,NNC CCP NN.* LM VBAF,5,Mixed POS
522299,NNC CCP NNC LM VBAF,4,Mixed POS
539773,CCP NN.* LM VB.* CC.*,463,Mixed POS
522300,CCP NNC LM VBAF CCT,29,Mixed POS
539774,NNC LM VBAF CC.* JJ.*,33,Mixed POS
522301,NNC LM VBAF CCT JJD_CCP,6,Mixed POS
539775,LM VBAF CC.* JJ.* NN.*,36,Mixed POS
522302,LM VBAF CCT JJD_CCP NNC,9,Mixed POS
539776,JJD_CCP NN.* RBW_CCP JJN PMS,3,Mixed POS
539777,CCT VB.* DT.* JJN_CCP NNC,4,Mixed POS
539778,PMS CD.* CCB NN.* CC.*,33,Mixed POS
539779,VBW DT.* JJN_CCP NN.* CCP,5,Mixed POS
522309,JJD CCR PRO LM VBTS,2,Mixed POS
539780,CCR PRO LM VB.* CC.*,15,Mixed POS
522310,CCR PRO LM VBTS CCB,3,Mixed POS
539781,CCB JJ.* JJ.* CC.* NN.*,26,Mixed POS
539782,JJCC JJD CC.* NN.* CC.*,34,Mixed POS
539783,DTC PRI_CCP NN.* CC.* VB.*,31,Mixed POS
539784,CCP VB.* CC.* NN.* LM,71,Mixed POS
522316,CCP VBTS CCT NNC LM,7,Mixed POS
539785,DTC JJD_CCP NN.* NNC LM,5,Mixed POS
522317,DTC JJD_CCP NNC_CCP NNC LM,5,Mixed POS
539786,JJD CC.* VB.* CC.* DT.*,41,Mixed POS
522321,RBW_CCP NNP CDB LM VBTS,2,Mixed POS
539787,PRI CC.* JJ.* JJ.* CC.*,2,Mixed POS
539788,CCT JJ.* JJ.* CC.* NN.*,37,Mixed POS
539789,JJN_CCP JJ.* CC.* NN.* CC.*,24,Mixed POS
539790,NNC CCA NN.* CC.* FW,6,Mixed POS
522325,NNC CCA NNC CCT FW,4,Mixed POS
539791,PRI CC.* JJ.* NN.* CC.*,21,Mixed POS
522330,NNC CCB VBTS_CCP NNC LM,2,Mixed POS
539792,VBTS_CCP NN.* LM RBF RBI,2,Mixed POS
522331,VBTS_CCP NNC LM RBF RBI,2,Mixed POS
539793,CCA DT.* NNC PRO LM,4,Mixed POS
522332,CCA DTC NNC PRO LM,4,Mixed POS
539794,PRI_CCP NN.* DTC VBTS RBW,2,Mixed POS
539795,CDB NN.* CC.* DT.* NN.*,28,Mixed POS
539796,CDB NN.* CC.* NN.* LM,8,Mixed POS
522338,CDB NNC CCB NNC LM,3,Mixed POS
522339,NNC CCB NNC LM PRI,9,Mixed POS
539797,NNC RBW VB.* CC.* NN.*,18,Mixed POS
539798,LM VBTS DT.* NN.* LM,12,Mixed POS
522343,LM VBTS DTC NNC LM,9,Mixed POS
522344,DTC NNC LM JJCC JJD,7,Mixed POS
539799,NNC LM JJCC JJD JJ.*,5,Mixed POS
522345,NNC LM JJCC JJD JJC,5,Mixed POS
539800,LM JJCC JJ.* JJ.* CCT,8,Mixed POS
522346,LM JJCC JJD JJC CCT,8,Mixed POS
539801,PRI CC.* NN.* LM JJD,3,Mixed POS
522347,PRI CCB NNC LM JJD,3,Mixed POS
539802,JJN CC.* JJ.* NN.* CC.*,17,Mixed POS
539803,CCP DT.* NNP LM RBF,16,Mixed POS
522349,CCP DTC NNP LM RBF,5,Mixed POS
539804,DTC NNC LM VBTR_CCP VB.*,8,Mixed POS
522350,DTC NNC LM VBTR_CCP VBW,4,Mixed POS
539805,NNC LM VBTR_CCP VB.* CC.*,17,Mixed POS
522351,NNC LM VBTR_CCP VBW CCT,4,Mixed POS
522352,LM VBTR_CCP VBW CCT NNC,3,Mixed POS
539806,VBTR_CCP VB.* CC.* NN.* CC.*,13,Mixed POS
539807,VBW CC.* NN.* CC.* CD.*,4,Mixed POS
539808,NNC CCB CD.* CC.* CD.*,14,Mixed POS
539809,CCB CD.* CC.* CD.* NNC_CCP,3,Mixed POS
539810,DTC JJN_CCP NN.* CCP VB.*,26,Mixed POS
539811,JJN_CCP NN.* CC.* VB.* CC.*,58,Mixed POS
539812,CCB JJ.* NN.* CCP VB.*,42,Mixed POS
539813,VBTS DT.* NNC CCT CC.*,8,Mixed POS
539814,DTC NNP CCB NN.* NN.*_PM.*,120,Mixed POS
539815,LM VBTS CC.* NN.* CC.*,429,Mixed POS
522362,LM VBTS CCB NNP CCP,3,Mixed POS
522363,LM DTC JJN_CCP NNC CCB,2,Mixed POS
539816,FW NNP CC.* NN.* LM,5,Mixed POS
522365,FW NNP CCT NNP LM,2,Mixed POS
539817,CCP VB.* DT.* NN.* NN.*,108,Mixed POS
539818,VBTF DT.* NN.* NN.* CCT,6,Mixed POS
539819,DTC NNC PRO CC.* NN.*,5,Mixed POS
539820,JJD_CCP NN.* RBW VBTS CCB,2,Mixed POS
539821,NNC CCT JJ.* CC.* VB.*,11,Mixed POS
539822,JJD CC.* VB.* CC.* NN.*,113,Mixed POS
539823,RBI DT.* NNC CCB NN.*,25,Mixed POS
539824,NNP LM VBAF CC.* PR.*,17,Mixed POS
522377,NNP LM VBAF CCT PRI_CCP,5,Mixed POS
539825,LM VBAF CC.* PR.* NN.*,34,Mixed POS
522378,LM VBAF CCT PRI_CCP NNC,15,Mixed POS
539826,CCT PR.* NN.* CC.* NN.*,324,Mixed POS
539827,CCB NN.* CC.* VB.* CC.*,422,Mixed POS
539828,NNP CC.* NN.* CC.* DT.*,266,Mixed POS
539829,CCT JJ.* CC.* NN.* CC.*,280,Mixed POS
522386,FW CCT VBOF DTC NNC,2,Mixed POS
539830,VBTS CC.* NN.* CC.* VB.*,172,Mixed POS
539831,VBTR CCB NN.* CC.* NN.*,86,Mixed POS
539832,CCB NN.* CC.* NN.* CC.*,594,Mixed POS
539833,NNP CC.* VB.* CC.* NN.*,224,Mixed POS
539834,VBTR CCB NN.* CC.* NN.*,86,Mixed POS
539835,CCB NN.* CC.* NN.* RB.*,89,Mixed POS
539836,VBTR_CCP NN.* CC.* NN.* CC.*,37,Mixed POS
539837,NNC DTC VBAF JJ.* CC.*,1,Mixed POS
539838,CCT PR.* DT.* NN.* DT.*,6,Mixed POS
539839,VBS CC.* DT.* NN.* CC.*,16,Mixed POS
539840,DTCP NN.* CC.* NN.* CC.*,663,Mixed POS
539841,FW DTC DTCP NNC RB.*,2,Mixed POS
522403,FW DTC DTCP NNC RBL,1,Mixed POS
539842,JJD CC.* CC.* PM.* NN.*,22,Mixed POS
539843,CCB NN.* NN.* RBR CCT,5,Mixed POS
539844,NNP NN.* RBR CCT DT.*,1,Mixed POS
539845,NNP RB.* CC.* DT.* NN.*,8,Mixed POS
539846,DTC JJN_CCP NN.* VBW CC.*,2,Mixed POS
539847,JJN_CCP NN.* CC.* DT.* VBTR,8,Mixed POS
539848,NNP CC.* PR.* LM VB.*,50,Mixed POS
522414,NNP CCP PRS LM VBTS,8,Mixed POS
539849,CCP PR.* LM VB.* CC.*,184,Mixed POS
522415,CCP PRS LM VBTS CCB,8,Mixed POS
522416,PRS LM VBTS CCB DTCP,2,Mixed POS
539850,LM VBTS CC.* DT.* JJ.*,24,Mixed POS
522417,LM VBTS CCB DTCP JJD,11,Mixed POS
539851,NNC CCB NN.* CC.* NN.*,813,Mixed POS
539852,CCT RB.* DT.* PRSP_CCP NN.*,3,Mixed POS
539853,CCB NN.* RB.* CC.* DT.*,29,Mixed POS
539854,CCT CC.* NN.* CC.* NN.*,119,Mixed POS
539855,NNC CCB NN.* CC.* NN.*,813,Mixed POS
539856,CCT NN.* CC.* NN.* RB.*,125,Mixed POS
539857,NNC CCB NN.* RB.* RB.*,43,Mixed POS
539858,CCB NN.* RB.* RB.* RB.*,11,Mixed POS
539859,NNP RB.* RB.* RB.* CDB,3,Mixed POS
539860,RBW RB.* RB.* CDB CCA,2,Mixed POS
539861,NNC CCP CC.* CC.* CC.*,1,Mixed POS
522432,VBTR CCP DTC NNPA LM,1,Mixed POS
522433,CCP DTC NNPA LM VBAF,1,Mixed POS
539862,LM VBAF PM.* RB.* CC.*,8,Mixed POS
522434,LM VBAF PMS RBR CCP,3,Mixed POS
539863,VBAF CC.* NN.* CC.* NN.*,214,Mixed POS
539864,VBTR CCB NN.* CC.* PR.*,12,Mixed POS
539865,CCP VB.* CC.* NN.* CC.*,927,Mixed POS
539866,DTP NN.* NN.* RBR CCT,6,Mixed POS
522443,CCT NNC CCP PRP LM,3,Mixed POS
522444,CCP PRP LM VBOF CCB,2,Mixed POS
539867,LM VBOF CC.* DT.* NN.*,11,Mixed POS
522445,LM VBOF CCB DTCP NNC,7,Mixed POS
539868,DTC PRI_CCP JJ.* CC.* NN.*,15,Mixed POS
522447,LM VBTR CCB PRSP_CCP NNC,3,Mixed POS
539869,VBW CC.* JJ.* CC.* NN.*_PM.*,87,Mixed POS
539870,LM VBTR RB.* CC.* DT.*,13,Mixed POS
522449,LM VBTR RBI CCB DTCP,2,Mixed POS
539871,VBTR RBI CC.* DT.* NN.*,9,Mixed POS
539872,RBI CC.* DT.* NN.* CC.*,31,Mixed POS
539873,RBL CC.* DT.* NN.* LM,3,Mixed POS
522453,RBL CCT DTCP NNC LM,3,Mixed POS
539874,NNC LM CCT NN.* CCB,4,Mixed POS
522454,NNC LM CCT NNC CCB,4,Mixed POS
539875,LM CCT NN.* CC.* DT.*,3,Mixed POS
522455,LM CCT NNC CCB DTCP,3,Mixed POS
539876,CCB DT.* NN.* CC.* PR.*,71,Mixed POS
539877,DTCP NN.* CC.* PR.* DT.*,19,Mixed POS
539878,RBR CC.* NN.* PM.* NN.*,4,Mixed POS
539879,NNC PMS NN.* CC.* NN.*,40,Mixed POS
539880,CCB NN.* CCT NNP CC.*,97,Mixed POS
539881,PRS LM VB.* CC.* PR.*,26,Mixed POS
